Year,Month,Day,Hour,Minute,power (MW),wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3)
2012,7,2,3,40,0.004,208.202,2.383,285.483,101083.376,1.223
2012,7,2,3,45,0.004,209.202,2.45,285.431,101083.376,1.223
2012,7,2,3,50,0.004,210.839,2.456,285.373,101079.712,1.223
2012,7,2,3,55,0.004,213.563,2.414,285.322,101080.624,1.223
2012,7,2,4,0,0.004,215.519,2.377,285.267,101080.624,1.224
2012,7,2,4,5,0.003,216.364,2.346,285.23,101077.88,1.224
2012,7,2,4,10,0.003,215.486,2.298,285.193,101076.96,1.224
2012,7,2,4,15,0.002,212.525,2.258,285.172,101084.288,1.224
2012,7,2,4,20,0.002,210.91,2.261,285.175,101088.864,1.224
2012,7,2,4,25,0.003,210.487,2.301,285.163,101085.2,1.224
2012,7,2,4,30,0.003,210.416,2.285,285.148,101076.96,1.224
2012,7,2,4,35,0.003,209.01,2.282,285.138,101084.288,1.224
2012,7,2,4,40,0.003,208.087,2.31,285.135,101093.448,1.224
2012,7,2,4,45,0.004,207.642,2.401,285.126,101091.608,1.224
2012,7,2,4,50,0.005,206.988,2.496,285.12,101089.784,1.224
2012,7,2,4,55,0.006,207.257,2.566,285.105,101083.376,1.224
2012,7,2,5,0,0.007,209.641,2.649,285.093,101077.88,1.224
2012,7,2,5,5,0.008,212.569,2.78,285.056,101072.384,1.224
2012,7,2,5,10,0.009,214.832,2.911,285.029,101066.888,1.225
2012,7,2,5,15,0.01,215.925,2.951,285.007,101075.136,1.225
2012,7,2,5,20,0.01,216.711,2.975,285.001,101077.88,1.225
2012,7,2,5,25,0.013,217.32,3.027,284.992,101081.536,1.225
2012,7,2,5,30,0.017,217.738,3.07,284.989,101086.12,1.225
2012,7,2,5,35,0.024,219.007,3.14,285.007,101083.376,1.225
2012,7,2,5,40,0.034,219.628,3.247,285.007,101076.96,1.225
2012,7,2,5,45,0.038,218.249,3.289,285.013,101077.88,1.225
2012,7,2,5,50,0.035,216.129,3.262,285.053,101082.464,1.225
2012,7,2,5,55,0.036,214.734,3.268,285.08,101084.288,1.225
2012,7,2,6,0,0.037,214.36,3.277,285.111,101080.624,1.224
2012,7,2,6,5,0.037,213.289,3.277,285.181,101082.464,1.224
2012,7,2,6,10,0.035,211.751,3.256,285.221,101079.712,1.224
2012,7,2,6,15,0.029,210.455,3.201,285.254,101077.88,1.224
2012,7,2,6,20,0.026,209.828,3.167,285.319,101071.472,1.224
2012,7,2,6,25,0.015,208.29,3.054,285.352,101070.552,1.224
2012,7,2,6,30,0.01,206.895,2.938,285.383,101067.808,1.223
2012,7,2,6,35,0.01,206.736,2.969,285.444,101053.16,1.223
2012,7,2,6,40,0.01,204.039,2.969,285.486,101050.416,1.223
2012,7,2,6,45,0.011,199.556,3.006,285.541,101050.416,1.223
2012,7,2,6,50,0.015,196.782,3.054,285.642,101046.752,1.222
2012,7,2,6,55,0.019,195.821,3.091,285.712,101045.832,1.222
2012,7,2,7,0,0.023,195.799,3.137,285.773,101046.752,1.222
2012,7,2,7,5,0.021,197.03,3.115,285.84,101043.088,1.221
2012,7,2,7,10,0.018,200.09,3.082,285.889,101042.168,1.221
2012,7,2,7,15,0.026,204.369,3.17,285.932,101047.664,1.221
2012,7,2,7,20,0.034,207.352,3.247,285.996,101049.504,1.221
2012,7,2,7,25,0.032,207.5,3.225,286.027,101061.4,1.221
2012,7,2,7,30,0.024,208.637,3.149,286.045,101054.992,1.221
2012,7,2,7,35,0.018,209.439,3.082,286.094,101046.752,1.221
2012,7,2,7,40,0.018,210.192,3.082,286.121,101050.416,1.221
2012,7,2,7,45,0.026,211.625,3.164,286.155,101056.824,1.221
2012,7,2,7,50,0.036,213.476,3.268,286.207,101057.736,1.221
2012,7,2,7,55,0.041,214.317,3.326,286.24,101067.816,1.221
2012,7,2,8,0,0.041,213.702,3.326,286.274,101076.96,1.221
2012,7,2,8,5,0.042,213.389,3.338,286.356,101072.392,1.22
2012,7,2,8,10,0.045,214.608,3.366,286.402,101067.816,1.22
2012,7,2,8,15,0.049,216.047,3.411,286.445,101064.152,1.22
2012,7,2,8,20,0.056,216.8,3.485,286.518,101057.736,1.22
2012,7,2,8,25,0.058,216.651,3.509,286.573,101060.488,1.219
2012,7,2,8,30,0.06,216.465,3.524,286.622,101052.24,1.219
2012,7,2,8,35,0.057,215.492,3.5,286.713,101052.24,1.219
2012,7,2,8,40,0.058,214.289,3.503,286.783,101047.664,1.219
2012,7,2,8,45,0.068,214.245,3.61,286.866,101045.832,1.218
2012,7,2,8,50,0.079,215.531,3.732,286.973,101048.584,1.218
2012,7,2,8,55,0.088,216.02,3.827,287.052,101044.008,1.218
2012,7,2,9,0,0.091,213.839,3.851,287.131,101041.256,1.217
2012,7,2,9,5,0.087,211.378,3.814,287.272,101029.36,1.217
2012,7,2,9,10,0.078,209.532,3.72,287.363,101019.288,1.216
2012,7,2,9,15,0.07,206.209,3.64,287.461,101016.536,1.216
2012,7,2,9,20,0.074,202.792,3.68,287.592,101016.536,1.215
2012,7,2,9,25,0.087,202.018,3.817,287.714,101013.792,1.215
2012,7,2,9,30,0.099,203.171,3.939,287.818,101008.296,1.214
2012,7,2,9,35,0.096,201.727,3.912,287.833,101001.888,1.214
2012,7,2,9,40,0.097,200.348,3.924,287.903,100999.144,1.214
2012,7,2,9,45,0.142,204.633,4.235,287.986,100997.312,1.214
2012,7,2,9,50,0.165,207.358,4.376,288.059,100992.736,1.213
2012,7,2,9,55,0.161,207.945,4.348,288.105,100997.312,1.213
2012,7,2,10,0,0.16,209.544,4.342,288.141,100984.496,1.213
2012,7,2,10,5,0.203,210.417,4.611,288.206,100989.984,1.213
2012,7,2,10,10,0.186,206.462,4.504,288.248,100978.088,1.213
2012,7,2,10,15,0.182,203.221,4.48,288.306,100968.016,1.212
2012,7,2,10,20,0.206,203.364,4.629,288.389,100960.688,1.212
2012,7,2,10,25,0.199,205.226,4.583,288.447,100955.192,1.212
2012,7,2,10,30,0.189,206.825,4.522,288.495,100948.792,1.211
2012,7,2,10,35,0.194,208.764,4.553,288.636,100948.792,1.211
2012,7,2,10,40,0.204,212.971,4.617,288.712,100948.792,1.211
2012,7,2,10,45,0.209,217.882,4.651,288.767,100947.872,1.21
2012,7,2,10,50,0.211,222.771,4.66,288.837,100951.528,1.21
2012,7,2,10,55,0.21,226.473,4.657,288.859,100950.616,1.21
2012,7,2,11,0,0.212,229.467,4.669,288.868,100946.04,1.21
2012,7,2,11,5,0.215,232.384,4.684,288.877,100936.88,1.21
2012,7,2,11,10,0.198,234.515,4.583,288.877,100934.144,1.21
2012,7,2,11,15,0.174,234.965,4.437,288.892,100925.896,1.21
2012,7,2,11,20,0.143,233.992,4.248,288.938,100924.072,1.209
2012,7,2,11,25,0.115,232.751,4.077,289.005,100918.576,1.209
2012,7,2,11,30,0.095,230.8,3.903,289.088,100920.408,1.209
2012,7,2,11,35,0.085,229.18,3.805,289.182,100914.912,1.208
2012,7,2,11,40,0.084,227.949,3.787,289.283,100906.672,1.208
2012,7,2,11,45,0.086,227.527,3.811,289.384,100900.264,1.207
2012,7,2,11,50,0.091,227.999,3.863,289.484,100889.272,1.207
2012,7,2,11,55,0.095,228.675,3.912,289.582,100884.704,1.206
2012,7,2,12,0,0.098,228.658,3.936,289.68,100875.544,1.206
2012,7,2,12,5,0.102,227.928,3.982,289.753,100869.136,1.205
2012,7,2,12,10,0.117,228.082,4.092,289.854,100863.64,1.205
2012,7,2,12,15,0.132,227.906,4.187,289.948,100859.064,1.204
2012,7,2,12,20,0.144,227.06,4.26,290.034,100848.992,1.204
2012,7,2,12,25,0.158,225.627,4.345,290.131,100851.744,1.204
2012,7,2,12,30,0.169,224.297,4.409,290.226,100852.656,1.203
2012,7,2,12,35,0.182,224.067,4.492,290.339,100858.152,1.203
2012,7,2,12,40,0.195,225.001,4.571,290.427,100857.232,1.203
2012,7,2,12,45,0.206,225.896,4.638,290.498,100855.4,1.202
2012,7,2,12,50,0.215,226.742,4.696,290.565,100859.064,1.202
2012,7,2,12,55,0.222,227.599,4.736,290.626,100858.152,1.202
2012,7,2,13,0,0.224,228.544,4.748,290.681,100852.656,1.202
2012,7,2,13,5,0.226,229.01,4.763,290.739,100848.08,1.201
2012,7,2,13,10,0.228,229.302,4.779,290.803,100843.504,1.201
2012,7,2,13,15,0.231,229.428,4.794,290.87,100839.832,1.201
2012,7,2,13,20,0.236,230.186,4.828,290.922,100828.848,1.2
2012,7,2,13,25,0.242,231.378,4.864,290.983,100829.768,1.2
2012,7,2,13,30,0.242,231.735,4.864,291.038,100827.016,1.2
2012,7,2,13,35,0.236,231.482,4.828,291.065,100825.184,1.2
2012,7,2,13,40,0.227,231.74,4.77,291.111,100814.2,1.199
2012,7,2,13,45,0.222,231.081,4.745,291.166,100810.536,1.199
2012,7,2,13,50,0.232,230.208,4.803,291.227,100802.296,1.199
2012,7,2,13,55,0.238,229.889,4.843,291.285,100797.72,1.198
2012,7,2,14,0,0.24,229.807,4.855,291.337,100794.064,1.198
2012,7,2,14,5,0.241,229.664,4.858,291.386,100791.312,1.198
2012,7,2,14,10,0.246,229.625,4.892,291.434,100785.824,1.198
2012,7,2,14,15,0.259,229.79,4.971,291.486,100779.408,1.197
2012,7,2,14,20,0.273,230.043,5.05,291.532,100769.336,1.197
2012,7,2,14,25,0.293,230.054,5.139,291.575,100764.76,1.197
2012,7,2,14,30,0.317,229.856,5.243,291.624,100766.592,1.197
2012,7,2,14,35,0.334,229.669,5.316,291.651,100772.088,1.197
2012,7,2,14,40,0.348,229.62,5.38,291.679,100760.176,1.196
2012,7,2,14,45,0.357,229.175,5.42,291.712,100761.104,1.196
2012,7,2,14,50,0.381,228.977,5.523,291.737,100755.6,1.196
2012,7,2,14,55,0.392,229.312,5.572,291.761,100755.6,1.196
2012,7,2,15,0,0.391,229.911,5.566,291.779,100752.856,1.196
2012,7,2,15,5,0.386,230.262,5.548,291.773,100744.616,1.196
2012,7,2,15,10,0.387,231.141,5.551,291.792,100744.616,1.196
2012,7,2,15,15,0.384,232.059,5.536,291.804,100746.456,1.196
2012,7,2,15,20,0.393,232.135,5.575,291.782,100744.616,1.196
2012,7,2,15,25,0.411,232.19,5.655,291.798,100742.792,1.196
2012,7,2,15,30,0.427,232.575,5.725,291.816,100737.296,1.195
2012,7,2,15,35,0.477,233.102,5.945,291.834,100738.208,1.195
2012,7,2,15,40,0.547,233.828,6.201,291.834,100732.72,1.195
2012,7,2,15,45,0.586,234.064,6.329,291.807,100734.544,1.196
2012,7,2,15,50,0.601,235.295,6.378,291.694,100730.88,1.196
2012,7,2,15,55,0.636,236.613,6.494,291.627,100728.144,1.196
2012,7,2,16,0,0.652,236.872,6.546,291.563,100731.8,1.196
2012,7,2,16,5,0.628,236.877,6.466,291.441,100735.464,1.197
2012,7,2,16,10,0.645,237.124,6.521,291.337,100736.376,1.197
2012,7,2,16,15,0.688,236.707,6.662,291.215,100737.296,1.198
2012,7,2,16,20,0.687,236.559,6.659,291.102,100728.144,1.198
2012,7,2,16,25,0.65,236.196,6.534,291.035,100728.144,1.198
2012,7,2,16,30,0.592,235.932,6.341,290.989,100729.968,1.198
2012,7,2,16,35,0.527,236.207,6.128,290.882,100736.376,1.199
2012,7,2,16,40,0.463,237.497,5.877,290.766,100731.8,1.199
2012,7,2,16,45,0.409,238.827,5.639,290.644,100736.376,1.2
2012,7,2,16,50,0.38,239.546,5.514,290.519,100734.544,1.2
2012,7,2,16,55,0.363,239.255,5.441,290.443,100728.144,1.2
2012,7,2,17,0,0.367,238.871,5.456,290.409,100724.48,1.2
2012,7,2,17,5,0.4,238.354,5.6,290.391,100720.816,1.2
2012,7,2,17,10,0.43,237.563,5.731,290.366,100716.232,1.2
2012,7,2,17,15,0.418,236.723,5.679,290.333,100723.56,1.201
2012,7,2,17,20,0.378,236.355,5.505,290.26,100727.216,1.201
2012,7,2,17,25,0.335,236.223,5.316,290.195,100728.144,1.201
2012,7,2,17,30,0.307,235.778,5.194,290.134,100726.304,1.201
2012,7,2,17,35,0.297,234.8,5.151,290.055,100729.056,1.201
2012,7,2,17,40,0.286,234.317,5.102,289.991,100725.392,1.202
2012,7,2,17,45,0.29,233.735,5.121,289.933,100726.304,1.202
2012,7,2,17,50,0.277,233.311,5.063,289.863,100718.072,1.202
2012,7,2,17,55,0.274,233.119,5.047,289.826,100707.08,1.202
2012,7,2,18,0,0.317,232.619,5.237,289.82,100709.832,1.202
2012,7,2,18,5,0.355,232.619,5.401,289.762,100707.08,1.202
2012,7,2,18,10,0.369,233.103,5.462,289.692,100698.84,1.202
2012,7,2,18,15,0.394,234.108,5.572,289.606,100691.512,1.202
2012,7,2,18,20,0.435,234.196,5.746,289.49,100684.184,1.203
2012,7,2,18,25,0.44,233.542,5.771,289.402,100681.448,1.203
2012,7,2,18,30,0.461,233.24,5.862,289.323,100674.12,1.203
2012,7,2,18,35,0.48,232.707,5.942,289.243,100677.784,1.204
2012,7,2,18,40,0.489,231.828,5.981,289.182,100675.952,1.204
2012,7,2,18,45,0.484,231.301,5.96,289.133,100680.528,1.204
2012,7,2,18,50,0.476,230.752,5.923,289.069,100679.616,1.204
2012,7,2,18,55,0.488,229.791,5.975,289.027,100680.528,1.204
2012,7,2,19,0,0.533,229.049,6.137,288.987,100686.936,1.205
2012,7,2,19,5,0.579,230.038,6.289,288.904,100691.512,1.205
2012,7,2,19,10,0.638,232.076,6.482,288.807,100684.184,1.205
2012,7,2,19,15,0.752,234.075,6.857,288.706,100679.608,1.206
2012,7,2,19,20,0.843,235.762,7.132,288.612,100680.528,1.206
2012,7,2,19,25,0.934,237.108,7.37,288.517,100678.696,1.206
2012,7,2,19,30,1.041,237.987,7.648,288.395,100677.784,1.207
2012,7,2,19,35,1.096,238.679,7.791,288.251,100681.448,1.208
2012,7,2,19,40,1.034,239.591,7.626,288.117,100696.096,1.208
2012,7,2,19,45,0.909,240.019,7.3,287.995,100691.512,1.209
2012,7,2,19,50,0.776,239.668,6.93,287.891,100688.768,1.209
2012,7,2,19,55,0.776,237.96,6.93,287.812,100684.184,1.209
2012,7,2,20,0,0.859,236.174,7.165,287.708,100690.6,1.21
2012,7,2,20,5,0.85,235.867,7.141,287.58,100694.264,1.21
2012,7,2,20,10,0.854,234.466,7.15,287.455,100709.832,1.211
2012,7,2,20,15,0.791,234.625,6.973,287.318,100707.08,1.212
2012,7,2,20,20,0.741,234.669,6.808,287.217,100708.912,1.212
2012,7,2,20,25,0.736,234.938,6.793,287.144,100706.168,1.212
2012,7,2,20,30,0.799,234.548,6.997,287.083,100709.832,1.213
2012,7,2,20,35,0.76,234.46,6.869,287.012,100702.496,1.213
2012,7,2,20,40,0.699,233.466,6.668,286.979,100707.08,1.213
2012,7,2,20,45,0.707,232.62,6.695,286.967,100707.992,1.213
2012,7,2,20,50,0.76,232.593,6.869,286.948,100708.912,1.213
2012,7,2,20,55,0.787,233.499,6.958,286.915,100707.992,1.213
2012,7,2,21,0,0.844,233.329,7.12,286.878,100708.904,1.213
2012,7,2,21,5,0.894,232.395,7.251,286.829,100715.32,1.214
2012,7,2,21,10,0.812,232.158,7.034,286.762,100718.984,1.214
2012,7,2,21,15,0.85,231.104,7.135,286.704,100716.232,1.214
2012,7,2,21,20,0.842,231.285,7.113,286.64,100709.832,1.214
2012,7,2,21,25,0.815,231.236,7.043,286.591,100697.92,1.214
2012,7,2,21,30,0.845,229.928,7.12,286.561,100707.992,1.215
2012,7,2,21,35,0.91,228.582,7.29,286.521,100712.568,1.215
2012,7,2,21,40,0.999,227.198,7.522,286.5,100719.896,1.215
2012,7,2,21,45,1.12,226.665,7.837,286.481,100715.32,1.215
2012,7,2,21,50,1.192,226.819,8.026,286.454,100721.728,1.215
2012,7,2,21,55,1.227,226.533,8.118,286.399,100722.64,1.215
2012,7,2,22,0,1.223,225.687,8.105,286.329,100719.896,1.216
2012,7,2,22,5,1.163,225.501,7.947,286.243,100720.816,1.216
2012,7,2,22,10,1.118,224.561,7.831,286.173,100722.64,1.216
2012,7,2,22,15,1.097,223.429,7.776,286.136,100721.728,1.216
2012,7,2,22,20,1.097,223.341,7.776,286.085,100713.488,1.216
2012,7,2,22,25,1.083,223.281,7.736,286.008,100712.568,1.217
2012,7,2,22,30,1.112,222.831,7.812,285.932,100712.568,1.217
2012,7,2,22,35,1.186,221.869,8.005,285.856,100709.832,1.217
2012,7,2,22,40,1.217,220.557,8.087,285.807,100705.248,1.217
2012,7,2,22,45,1.157,218.013,7.928,285.798,100708.912,1.217
2012,7,2,22,50,1.053,215.421,7.657,285.822,100706.168,1.217
2012,7,2,22,55,1.019,213.509,7.568,285.847,100699.76,1.217
2012,7,2,23,0,0.954,212.075,7.4,285.859,100701.584,1.217
2012,7,2,23,5,0.936,211.257,7.352,285.85,100698.832,1.217
2012,7,2,23,10,0.985,211.784,7.48,285.84,100696.096,1.217
2012,7,2,23,15,1.037,212.602,7.617,285.825,100691.512,1.217
2012,7,2,23,20,1.097,212.773,7.773,285.798,100697.008,1.217
2012,7,2,23,25,1.181,212.855,7.992,285.77,100700.672,1.217
2012,7,2,23,30,1.237,213.223,8.139,285.746,100697.008,1.217
2012,7,2,23,35,1.313,214.179,8.34,285.715,100697.92,1.218
2012,7,2,23,40,1.37,214.965,8.49,285.673,100693.344,1.218
2012,7,2,23,45,1.362,214.448,8.469,285.642,100686.024,1.218
2012,7,2,23,50,1.284,212.284,8.264,285.648,100683.272,1.218
2012,7,2,23,55,1.207,209.878,8.06,285.682,100684.184,1.218
2012,7,3,0,0,1.153,208.411,7.919,285.7,100687.848,1.217
2012,7,3,0,5,1.108,207.889,7.8,285.685,100682.36,1.217
2012,7,3,0,10,1.097,207.785,7.773,285.679,100682.36,1.217
2012,7,3,0,15,1.138,207.889,7.879,285.66,100678.696,1.217
2012,7,3,0,20,1.154,207.57,7.922,285.633,100675.032,1.218
2012,7,3,0,25,1.152,206.774,7.916,285.59,100671.376,1.218
2012,7,3,0,30,1.137,205.467,7.876,285.554,100674.12,1.218
2012,7,3,0,35,1.121,204.747,7.834,285.529,100675.952,1.218
2012,7,3,0,40,1.149,204.044,7.907,285.505,100673.2,1.218
2012,7,3,0,45,1.098,203.181,7.773,285.492,100683.272,1.218
2012,7,3,0,50,1.065,203.231,7.687,285.477,100675.032,1.218
2012,7,3,0,55,1.096,203.083,7.77,285.456,100667.712,1.218
2012,7,3,1,0,1.118,202.654,7.825,285.441,100669.536,1.218
2012,7,3,1,5,1.116,202.215,7.821,285.428,100664.96,1.218
2012,7,3,1,10,1.11,200.737,7.806,285.431,100660.384,1.218
2012,7,3,1,15,1.059,198.842,7.672,285.435,100657.64,1.218
2012,7,3,1,20,1.017,198.155,7.562,285.456,100656.72,1.218
2012,7,3,1,25,1.027,198.089,7.589,285.486,100657.64,1.218
2012,7,3,1,30,0.997,197.177,7.51,285.526,100655.808,1.218
2012,7,3,1,35,0.903,196.87,7.266,285.502,100652.152,1.217
2012,7,3,1,40,0.809,195.848,7.022,285.526,100653.976,1.217
2012,7,3,1,45,0.765,193.497,6.878,285.538,100653.064,1.217
2012,7,3,1,50,0.707,190.289,6.686,285.575,100653.976,1.217
2012,7,3,1,55,0.651,187.086,6.503,285.578,100656.728,1.217
2012,7,3,2,0,0.635,186.685,6.451,285.575,100645.736,1.217
2012,7,3,2,5,0.614,187.926,6.381,285.578,100642.992,1.217
2012,7,3,2,10,0.601,189.239,6.338,285.575,100645.736,1.217
2012,7,3,2,15,0.626,190.651,6.424,285.59,100641.16,1.217
2012,7,3,2,20,0.636,193.348,6.457,285.639,100634.752,1.217
2012,7,3,2,25,0.731,197.737,6.769,285.685,100631.088,1.216
2012,7,3,2,30,0.975,199.066,7.455,285.676,100625.592,1.217
2012,7,3,2,35,1.131,197.056,7.864,285.66,100618.272,1.216
2012,7,3,2,40,1.138,197.721,7.882,285.685,100610.944,1.216
2012,7,3,2,45,1.275,197.275,8.242,285.727,100618.272,1.216
2012,7,3,2,50,1.55,197.611,8.969,285.706,100626.504,1.216
2012,7,3,2,55,1.63,197.484,9.25,285.691,100630.168,1.216
2012,7,3,3,0,1.659,197.27,9.359,285.758,100626.504,1.216
2012,7,3,3,5,1.648,198.177,9.317,285.703,100638.416,1.216
2012,7,3,3,10,1.599,198.512,9.134,285.676,100631.088,1.216
2012,7,3,3,15,1.497,198.408,8.829,285.648,100634.752,1.216
2012,7,3,3,20,1.443,199.297,8.685,285.566,100631.088,1.216
2012,7,3,3,25,1.485,201.764,8.795,285.505,100625.592,1.217
2012,7,3,3,30,1.545,202.654,8.954,285.459,100630.168,1.217
2012,7,3,3,35,1.707,202.917,9.537,285.435,100632.0,1.217
2012,7,3,3,40,1.858,203.197,10.205,285.435,100632.92,1.217
2012,7,3,3,45,1.898,202.632,10.529,285.435,100633.832,1.217
2012,7,3,3,50,1.897,202.901,10.525,285.425,100633.832,1.217
2012,7,3,3,55,1.897,203.917,10.519,285.395,100642.992,1.217
2012,7,3,4,0,1.937,205.543,10.846,285.334,100646.648,1.218
2012,7,3,4,5,1.968,206.647,11.24,285.27,100641.16,1.218
2012,7,3,4,10,1.976,206.933,11.435,285.215,100644.824,1.218
2012,7,3,4,15,1.973,206.208,11.38,285.175,100644.824,1.218
2012,7,3,4,20,1.979,206.521,11.514,285.138,100649.4,1.218
2012,7,3,4,25,2.0,207.625,12.073,285.105,100651.224,1.218
2012,7,3,4,30,2.0,208.806,12.555,285.077,100643.904,1.218
2012,7,3,4,35,2.0,210.641,12.961,285.056,100639.328,1.218
2012,7,3,4,40,2.0,210.965,13.043,285.016,100642.08,1.218
2012,7,3,4,45,2.0,211.114,13.293,284.98,100640.24,1.219
2012,7,3,4,50,2.0,211.449,13.284,284.98,100643.904,1.219
2012,7,3,4,55,2.0,210.811,13.242,284.977,100652.152,1.219
2012,7,3,5,0,2.0,210.388,13.129,284.958,100658.552,1.219
2012,7,3,5,5,2.0,211.432,12.604,284.992,100665.88,1.219
2012,7,3,5,10,2.0,212.888,12.402,284.98,100666.8,1.219
2012,7,3,5,15,2.0,213.618,12.234,284.98,100674.128,1.219
2012,7,3,5,20,1.996,213.152,11.926,285.05,100678.704,1.219
2012,7,3,5,25,1.989,213.712,11.752,285.05,100695.176,1.22
2012,7,3,5,30,1.988,214.612,11.734,285.038,100700.672,1.22
2012,7,3,5,35,1.989,214.645,11.764,285.111,100711.656,1.22
2012,7,3,5,40,1.99,214.475,11.786,285.16,100721.728,1.22
2012,7,3,5,45,1.991,214.217,11.804,285.206,100727.216,1.22
2012,7,3,5,50,1.996,214.091,11.917,285.142,100733.632,1.22
2012,7,3,5,55,1.999,214.129,12.009,285.142,100731.8,1.22
2012,7,3,6,0,2.0,214.849,12.045,285.117,100737.288,1.22
2012,7,3,6,5,2.0,215.921,12.237,285.187,100739.128,1.22
2012,7,3,6,10,2.0,216.25,12.311,285.215,100745.528,1.22
2012,7,3,6,15,2.0,215.355,12.329,285.254,100750.112,1.22
2012,7,3,6,20,2.0,215.349,12.393,285.48,100758.352,1.22
2012,7,3,6,25,2.0,216.536,12.289,285.52,100767.504,1.22
2012,7,3,6,30,2.0,216.822,12.069,285.554,100777.576,1.22
2012,7,3,6,35,1.995,216.8,11.895,285.645,100786.736,1.22
2012,7,3,6,40,1.981,217.931,11.56,285.706,100796.808,1.22
2012,7,3,6,45,1.966,219.255,11.181,285.776,100810.536,1.22
2012,7,3,6,50,1.957,220.288,10.998,285.883,100816.04,1.219
2012,7,3,6,55,1.933,220.381,10.803,285.932,100827.936,1.219
2012,7,3,7,0,1.892,219.536,10.473,285.987,100838.008,1.219
2012,7,3,7,5,1.842,219.228,10.067,286.112,100851.744,1.219
2012,7,3,7,10,1.771,219.25,9.771,286.194,100859.984,1.219
2012,7,3,7,15,1.73,219.569,9.619,286.277,100875.544,1.219
2012,7,3,7,20,1.687,220.008,9.457,286.347,100892.024,1.219
2012,7,3,7,25,1.64,220.299,9.28,286.414,100910.336,1.219
2012,7,3,7,30,1.573,220.81,9.03,286.451,100918.576,1.219
2012,7,3,7,35,1.382,221.09,8.52,286.53,100935.968,1.219
2012,7,3,7,40,1.174,221.106,7.971,286.561,100947.872,1.219
2012,7,3,7,45,1.045,221.31,7.635,286.603,100957.032,1.218
2012,7,3,7,50,0.988,221.529,7.486,286.545,100964.352,1.218
2012,7,3,7,55,0.961,220.974,7.416,286.582,100968.928,1.218
