date,power (MW),wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3)
2017/11/16 21:45,0.0,2.16,206.6,-6.51,837.5,33.0
2017/11/16 22:00,0.0,2.33,213.1,-6.62,837.0,33.0
2017/11/16 22:15,0.0,2.93,226.6,-6.95,837.0,35.0
2017/11/16 22:30,0.0,2.93,216.6,-7.0,837.0,35.0
2017/11/16 22:45,0.0,3.29,214.7,-6.85,837.0,34.0
2017/11/16 23:00,0.0,3.33,217.3,-6.81,837.0,34.0
2017/11/16 23:15,0.0,3.28,222.7,-6.69,836.3,34.0
2017/11/16 23:30,0.0,3.13,235.2,-6.62,836.0,34.0
2017/11/16 23:45,0.1,3.32,224.3,-7.19,836.0,36.0
2017/11/17 0:00,0.6,3.27,211.5,-7.3,836.0,36.0
2017/11/17 0:15,0.5,3.47,218.9,-6.84,836.0,34.0
2017/11/17 0:30,0.7,3.97,203.6,-6.8,836.0,34.0
2017/11/17 0:45,0.5,3.73,231.8,-6.85,836.0,35.0
2017/11/17 1:00,0.8,3.48,242.4,-6.58,836.0,34.0
2017/11/17 1:15,0.9,3.51,220.4,-6.31,836.0,34.0
2017/11/17 1:30,1.0,3.96,205.3,-6.26,836.0,34.0
2017/11/17 1:45,1.2,3.99,221.8,-6.2,836.0,34.0
2017/11/17 2:00,2.6,3.94,213.5,-6.05,836.1,33.0
2017/11/17 2:15,3.3,3.63,220.8,-6.0,837.0,33.0
2017/11/17 2:30,3.4,3.65,204.4,-5.74,837.0,33.0
2017/11/17 2:45,4.7,3.7,215.4,-5.53,837.0,34.0
2017/11/17 3:00,4.3,4.22,201.3,-5.56,837.0,34.0
2017/11/17 3:15,4.8,3.99,195.7,-5.61,837.0,36.0
2017/11/17 3:30,5.9,4.19,198.9,-5.63,837.0,38.0
2017/11/17 3:45,8.3,4.07,197.1,-5.45,837.0,39.0
2017/11/17 4:00,10.3,4.28,209.7,-5.17,837.0,37.0
2017/11/17 4:15,9.4,4.11,197.1,-4.91,837.0,37.0
2017/11/17 4:30,8.7,4.6,206.0,-4.56,837.0,37.0
2017/11/17 4:45,6.3,4.5,228.6,-4.3,837.0,36.0
2017/11/17 5:00,5.2,3.77,236.4,-3.67,837.0,36.0
2017/11/17 5:15,5.3,3.64,240.7,-3.15,837.0,37.0
2017/11/17 5:30,5.6,4.13,232.0,-2.58,837.0,37.0
2017/11/17 5:45,6.6,3.89,224.6,-2.28,836.3,37.0
2017/11/17 6:00,6.7,3.89,227.2,-2.06,836.0,35.0
2017/11/17 6:15,6.2,3.91,238.3,-1.66,836.0,35.0
2017/11/17 6:30,6.9,3.55,234.7,-1.17,836.0,36.0
2017/11/17 6:45,7.9,4.09,236.7,-0.94,835.2,36.0
2017/11/17 7:00,8.1,4.22,212.9,-0.67,835.0,35.0
2017/11/17 7:15,8.9,4.04,203.8,-0.47,834.3,35.0
2017/11/17 7:30,9.0,3.84,201.7,-0.16,834.0,34.0
2017/11/17 7:45,6.7,3.88,195.6,0.08,834.0,34.0
2017/11/17 8:00,6.2,3.83,201.6,0.26,834.0,34.0
2017/11/17 8:15,7.7,4.08,197.7,0.66,834.0,34.0
2017/11/17 8:30,8.4,4.12,201.6,0.67,833.8,34.0
2017/11/17 8:45,10.1,4.45,197.0,0.73,833.0,35.0
2017/11/17 9:00,9.9,4.44,195.4,0.8,833.0,35.0
2017/11/17 9:15,8.5,4.61,203.1,0.72,833.0,35.0
2017/11/17 9:30,7.3,4.36,202.6,0.87,833.0,36.0
2017/11/17 9:45,8.4,4.84,196.7,0.99,833.0,36.0
2017/11/17 10:00,7.2,4.98,206.2,1.16,833.0,36.0
2017/11/17 10:15,6.5,4.87,203.7,1.08,833.0,36.0
2017/11/17 10:30,5.7,5.09,211.4,1.01,833.0,36.0
2017/11/17 10:45,4.6,4.96,211.8,0.6,833.0,36.0
2017/11/17 11:00,4.4,5.0,215.5,0.44,833.0,37.0
2017/11/17 11:15,4.9,4.95,218.2,0.4,833.0,37.0
2017/11/17 11:30,4.8,4.98,212.0,0.34,833.0,38.0
2017/11/17 11:45,4.3,5.02,212.5,0.21,833.0,38.0
2017/11/17 12:00,3.9,5.35,209.5,0.03,833.0,39.0
2017/11/17 12:15,5.0,5.7,209.0,-0.23,833.0,41.0
2017/11/17 12:30,5.9,6.24,214.9,-0.3,833.0,41.0
2017/11/17 12:45,5.5,6.1,213.1,-0.28,833.0,41.0
2017/11/17 13:00,5.2,6.07,225.6,-0.25,833.0,40.0
2017/11/17 13:15,6.6,5.29,220.6,-0.31,833.7,41.0
2017/11/17 13:30,7.3,5.56,219.0,-0.34,834.0,41.0
2017/11/17 13:45,7.5,5.0,223.0,-0.39,834.0,41.0
2017/11/17 14:00,9.2,5.29,223.2,-0.4,834.0,41.0
2017/11/17 14:15,12.3,5.55,227.3,-0.43,833.2,42.0
2017/11/17 14:30,13.7,5.85,255.9,-0.47,833.3,42.0
2017/11/17 14:45,13.6,6.35,25.1,-0.53,834.0,43.0
2017/11/17 15:00,16.1,8.27,149.3,-0.46,834.0,43.0
2017/11/17 15:15,17.7,12.36,148.7,-0.5,834.0,44.0
2017/11/17 15:30,18.7,8.84,136.5,-0.53,834.0,44.0
2017/11/17 15:45,18.8,8.62,136.8,-0.57,834.0,44.0
2017/11/17 16:00,16.7,6.02,136.2,-0.59,834.0,45.0
2017/11/17 16:15,17.1,4.28,132.8,-0.65,834.0,45.0
2017/11/17 16:30,14.9,1.18,128.4,-0.65,834.0,45.0
2017/11/17 16:45,11.6,2.29,139.8,-0.65,834.0,46.0
2017/11/17 17:00,10.2,3.39,138.8,-0.73,833.4,46.0
2017/11/17 17:15,11.2,3.66,138.1,-0.8,833.0,47.0
2017/11/17 17:30,11.9,4.1,137.3,-0.89,833.0,48.0
2017/11/17 17:45,14.0,4.63,144.7,-0.88,833.0,48.0
2017/11/17 18:00,13.1,5.92,145.3,-0.85,833.0,49.0
2017/11/17 18:15,12.1,6.06,146.3,-0.8,833.0,49.0
2017/11/17 18:30,14.8,6.14,136.9,-0.76,833.0,49.0
2017/11/17 18:45,14.3,6.04,142.8,-0.8,833.0,49.0
2017/11/17 19:00,16.2,6.05,134.0,-0.83,833.0,49.0
2017/11/17 19:15,21.6,6.08,132.0,-0.53,833.0,49.0
2017/11/17 19:30,22.0,6.07,131.5,-0.44,833.0,48.0
2017/11/17 19:45,18.5,6.12,150.6,-0.51,833.0,48.0
2017/11/17 20:00,17.0,5.61,134.1,-0.61,833.0,48.0
2017/11/17 20:15,16.0,5.39,130.1,-0.61,833.0,48.0
2017/11/17 20:30,14.8,5.85,141.7,-0.65,833.0,48.0
2017/11/17 20:45,9.7,5.01,141.1,-0.69,833.0,48.0
2017/11/17 21:00,7.6,5.11,133.0,-0.81,833.0,49.0
2017/11/17 21:15,5.2,4.82,142.6,-0.75,833.0,48.0
2017/11/17 21:30,3.7,4.87,126.1,-0.83,833.0,49.0
2017/11/17 21:45,0.9,5.25,131.6,-0.9,833.0,49.0
2017/11/17 22:00,0.3,4.93,134.1,-0.99,833.0,50.0
2017/11/17 22:15,0.1,4.58,139.2,-1.08,833.0,50.0
2017/11/17 22:30,0.1,4.61,137.7,-1.14,832.9,51.0
2017/11/17 22:45,0.7,4.64,126.3,-1.08,832.0,50.0
2017/11/17 23:00,5.1,4.75,134.5,-1.26,832.0,52.0
2017/11/17 23:15,9.3,4.06,150.2,-2.47,832.9,54.0
2017/11/17 23:30,12.5,3.75,142.8,-2.99,832.2,52.0
2017/11/17 23:45,13.6,3.9,145.9,-3.19,832.1,51.0
2017/11/18 0:00,20.2,3.69,135.3,-3.07,832.1,51.0
2017/11/18 0:15,22.5,3.47,130.1,-2.84,832.5,49.0
2017/11/18 0:30,24.3,4.07,141.9,-2.88,832.2,49.0
2017/11/18 0:45,27.5,4.22,139.5,-2.83,832.0,49.0
2017/11/18 1:00,30.5,4.42,133.8,-2.84,832.1,48.0
2017/11/18 1:15,33.7,4.55,133.9,-3.17,832.9,47.0
2017/11/18 1:30,36.0,4.23,126.2,-3.32,832.5,47.0
2017/11/18 1:45,44.0,4.45,126.8,-3.49,833.0,47.0
2017/11/18 2:00,48.9,4.45,107.5,-3.63,833.0,46.0
2017/11/18 2:15,48.0,4.3,104.0,-3.61,833.0,47.0
2017/11/18 2:30,51.3,3.55,109.2,-3.5,833.0,47.0
2017/11/18 2:45,57.2,4.39,118.4,-3.4,833.5,47.0
2017/11/18 3:00,61.2,3.67,131.9,-3.25,834.0,46.0
2017/11/18 3:15,58.5,3.76,131.6,-3.01,834.0,45.0
2017/11/18 3:30,53.0,3.61,121.3,-2.92,834.0,45.0
2017/11/18 3:45,49.5,2.88,116.5,-3.05,834.0,45.0
2017/11/18 4:00,50.6,2.75,115.8,-3.0,834.5,45.0
2017/11/18 4:15,47.8,2.31,118.2,-2.76,835.0,45.0
2017/11/18 4:30,44.3,1.95,116.3,-2.45,835.0,43.0
2017/11/18 4:45,41.1,2.34,110.6,-2.36,835.0,42.0
2017/11/18 5:00,53.6,2.35,112.0,-2.09,835.0,42.0
2017/11/18 5:15,55.1,1.54,108.1,-2.39,835.0,42.0
2017/11/18 5:30,58.7,1.01,120.1,-2.25,835.0,41.0
2017/11/18 5:45,61.8,1.12,118.6,-2.26,835.0,41.0
2017/11/18 6:00,70.4,1.1,134.0,-2.18,835.0,41.0
2017/11/18 6:15,69.7,0.97,114.4,-1.85,835.0,41.0
2017/11/18 6:30,64.3,0.42,128.2,-1.66,835.0,41.0
2017/11/18 6:45,70.5,0.07,130.2,-0.97,835.0,39.0
2017/11/18 7:00,75.7,0.0,102.5,-0.71,835.0,38.0
2017/11/18 7:15,78.5,0.0,110.5,-0.49,835.0,37.0
2017/11/18 7:30,78.8,0.84,103.1,-0.43,835.0,37.0
2017/11/18 7:45,77.9,1.81,114.8,-0.33,835.0,37.0
2017/11/18 8:00,76.6,2.64,112.4,0.28,834.3,36.0
2017/11/18 8:15,72.5,2.52,114.7,-0.16,834.0,37.0
2017/11/18 8:30,69.5,2.68,123.4,-0.15,834.7,36.0
2017/11/18 8:45,69.5,2.55,107.6,0.14,834.1,36.0
2017/11/18 9:00,74.1,2.52,112.0,0.33,834.3,36.0
2017/11/18 9:15,73.3,2.67,127.2,0.34,835.0,35.0
2017/11/18 9:30,68.5,3.1,103.4,0.27,834.4,35.0
2017/11/18 9:45,65.8,3.06,99.2,0.32,834.2,35.0
2017/11/18 10:00,70.6,2.4,110.8,0.43,834.8,34.0
2017/11/18 10:15,73.4,2.14,102.2,0.42,834.9,34.0
2017/11/18 10:30,78.1,2.93,109.9,0.23,835.0,34.0
2017/11/18 10:45,75.4,4.64,101.6,0.05,835.0,35.0
2017/11/18 11:00,72.7,3.98,92.8,-0.16,835.0,35.0
2017/11/18 11:15,72.1,3.78,97.3,-0.46,835.0,35.0
2017/11/18 11:30,74.6,3.44,108.0,-1.06,835.0,37.0
2017/11/18 11:45,78.0,2.96,115.0,-1.63,835.0,39.0
2017/11/18 12:00,78.3,4.57,118.2,-2.08,835.0,40.0
2017/11/18 12:15,79.6,4.02,120.0,-2.25,835.0,41.0
2017/11/18 12:30,73.0,4.22,119.3,-2.43,835.0,42.0
2017/11/18 12:45,67.3,4.3,121.4,-2.46,835.3,42.0
2017/11/18 13:00,69.6,3.57,113.9,-2.69,836.0,43.0
2017/11/18 13:15,67.9,3.68,115.7,-3.2,836.0,45.0
2017/11/18 13:30,64.6,4.06,117.8,-3.29,836.0,45.0
2017/11/18 13:45,67.4,3.57,122.3,-3.21,836.1,45.0
2017/11/18 14:00,68.9,3.07,117.0,-3.57,837.0,46.0
2017/11/18 14:15,67.4,3.19,118.9,-3.64,837.0,46.0
2017/11/18 14:30,67.9,2.84,113.5,-3.73,837.0,46.0
2017/11/18 14:45,67.4,2.52,128.3,-3.4,837.0,45.0
2017/11/18 15:00,59.9,3.23,128.8,-3.6,837.0,45.0
2017/11/18 15:15,48.8,3.53,121.2,-3.77,837.0,46.0
2017/11/18 15:30,45.8,3.08,108.3,-3.7,837.0,45.0
2017/11/18 15:45,44.8,3.34,114.4,-3.72,837.0,45.0
2017/11/18 16:00,48.0,2.73,95.8,-3.45,837.0,44.0
2017/11/18 16:15,50.8,2.74,118.1,-3.73,837.0,45.0
2017/11/18 16:30,50.8,2.46,109.8,-3.69,837.0,45.0
2017/11/18 16:45,46.8,2.22,109.7,-3.28,837.0,43.0
2017/11/18 17:00,44.1,2.23,112.3,-3.09,837.0,42.0
2017/11/18 17:15,41.4,1.62,104.6,-3.1,836.5,42.0
2017/11/18 17:30,36.4,1.14,113.4,-3.14,836.0,42.0
2017/11/18 17:45,32.3,1.64,117.2,-3.21,836.0,42.0
2017/11/18 18:00,29.9,1.78,93.8,-3.3,836.0,43.0
2017/11/18 18:15,27.9,1.6,102.9,-3.15,836.0,42.0
2017/11/18 18:30,26.4,2.58,119.2,-3.29,836.0,42.0
2017/11/18 18:45,23.8,2.98,115.3,-3.2,836.0,42.0
2017/11/18 19:00,22.7,3.62,116.0,-3.18,836.0,42.0
2017/11/18 19:15,19.7,3.26,116.6,-3.26,836.0,42.0
2017/11/18 19:30,15.3,2.66,122.3,-3.68,836.0,44.0
2017/11/18 19:45,14.5,2.95,106.1,-3.45,836.0,43.0
2017/11/18 20:00,13.9,2.94,108.1,-3.44,836.0,43.0
2017/11/18 20:15,12.9,2.69,192.4,-3.46,836.0,43.0
2017/11/18 20:30,12.3,2.34,161.5,-3.42,836.0,43.0
2017/11/18 20:45,11.3,1.83,173.9,-3.31,836.0,43.0
2017/11/18 21:00,11.3,1.84,185.5,-3.2,836.0,43.0
2017/11/18 21:15,11.2,1.84,188.3,-3.28,836.0,43.0
2017/11/18 21:30,12.4,2.6,193.5,-3.3,836.0,43.0
2017/11/18 21:45,10.7,2.74,174.4,-3.39,836.0,44.0
2017/11/18 22:00,8.3,2.23,127.6,-3.44,836.0,44.0
2017/11/18 22:15,5.5,2.18,111.9,-3.39,836.0,44.0
2017/11/18 22:30,4.7,2.05,126.3,-3.61,836.0,45.0
2017/11/18 22:45,3.9,1.95,148.0,-3.99,836.0,46.0
2017/11/18 23:00,3.5,2.02,115.8,-4.23,835.7,47.0
2017/11/18 23:15,3.4,2.24,138.0,-4.68,835.2,48.0
2017/11/18 23:30,2.9,2.73,131.8,-4.51,835.6,48.0
2017/11/18 23:45,2.6,2.67,136.8,-4.47,835.0,48.0
2017/11/19 0:00,1.6,2.63,140.0,-4.3,835.0,48.0
2017/11/19 0:15,0.9,2.59,145.0,-4.2,835.0,48.0
2017/11/19 0:30,0.5,2.48,139.0,-4.86,835.0,50.0
2017/11/19 0:45,0.1,2.9,151.9,-4.37,835.0,49.0
2017/11/19 1:00,0.0,3.41,147.0,-4.26,835.0,49.0
2017/11/19 1:15,0.0,3.24,134.9,-4.26,835.0,49.0
2017/11/19 1:30,0.0,3.37,144.1,-4.68,835.0,50.0
2017/11/19 1:45,0.0,2.56,129.2,-5.07,835.0,51.0
2017/11/19 2:00,0.0,2.76,125.9,-4.88,835.4,50.0
2017/11/19 2:15,0.4,2.68,150.5,-4.61,836.0,49.0
2017/11/19 2:30,1.5,3.46,147.0,-4.0,836.0,49.0
2017/11/19 2:45,2.8,3.31,123.2,-3.21,836.0,48.0
2017/11/19 3:00,3.1,2.69,140.9,-3.18,836.0,48.0
2017/11/19 3:15,3.0,2.9,138.8,-3.08,836.0,49.0
2017/11/19 3:30,2.5,3.05,146.7,-2.62,836.0,48.0
2017/11/19 3:45,2.1,2.55,137.3,-2.09,836.0,46.0
2017/11/19 4:00,2.1,3.45,131.5,-1.8,836.0,45.0
2017/11/19 4:15,0.8,3.55,129.6,-1.49,835.7,45.0
2017/11/19 4:30,0.0,3.26,134.2,-0.89,835.0,43.0
2017/11/19 4:45,1.1,3.62,136.1,-0.9,835.0,42.0
2017/11/19 5:00,5.3,3.14,137.7,-0.99,835.0,43.0
2017/11/19 5:15,10.8,3.39,147.2,-1.02,835.0,46.0
2017/11/19 5:30,14.3,3.12,154.8,-0.82,835.0,44.0
2017/11/19 5:45,12.7,3.06,181.5,-1.09,835.0,43.0
2017/11/19 6:00,8.6,2.35,182.8,-0.77,835.0,42.0
2017/11/19 6:15,3.3,2.67,158.2,-0.23,835.0,40.0
2017/11/19 6:30,3.5,2.76,158.8,-0.02,834.1,39.0
2017/11/19 6:45,4.5,2.06,151.0,0.45,834.0,38.0
2017/11/19 7:00,4.2,1.99,153.8,0.37,834.0,39.0
2017/11/19 7:15,5.2,2.23,156.8,0.7,833.7,39.0
2017/11/19 7:30,6.7,2.56,153.3,1.02,833.0,39.0
2017/11/19 7:45,7.0,1.87,135.3,0.82,833.0,38.0
2017/11/19 8:00,7.7,1.9,135.2,1.21,833.0,36.0
2017/11/19 8:15,11.3,3.33,121.9,1.54,833.0,34.0
2017/11/19 8:30,12.3,3.81,117.1,1.53,833.0,34.0
2017/11/19 8:45,9.6,3.98,124.3,1.78,832.1,33.0
2017/11/19 9:00,9.3,4.24,118.5,2.06,832.0,32.0
2017/11/19 9:15,10.5,4.49,107.6,2.0,832.0,34.0
2017/11/19 9:30,12.8,4.15,127.1,2.06,832.0,34.0
2017/11/19 9:45,12.4,4.35,109.7,2.2,832.0,34.0
2017/11/19 10:00,13.5,4.29,109.0,2.7,832.0,33.0
2017/11/19 10:15,12.9,4.62,122.7,2.26,832.0,34.0
2017/11/19 10:30,12.0,4.57,116.2,2.37,832.0,34.0
2017/11/19 10:45,10.6,4.34,122.9,2.15,832.0,35.0
2017/11/19 11:00,10.5,4.57,109.4,1.82,832.0,36.0
2017/11/19 11:15,9.1,4.98,124.1,1.32,832.0,38.0
2017/11/19 11:30,7.8,5.88,115.1,0.83,832.0,39.0
2017/11/19 11:45,7.1,6.11,113.6,0.48,831.7,40.0
2017/11/19 12:00,8.1,5.78,126.3,0.29,832.0,40.0
2017/11/19 12:15,7.5,5.17,116.3,0.17,832.0,40.0
2017/11/19 12:30,8.4,5.56,111.4,0.04,832.0,40.0
2017/11/19 12:45,9.9,5.69,104.3,0.13,832.0,40.0
2017/11/19 13:00,13.0,6.0,128.3,0.03,832.0,40.0
2017/11/19 13:15,13.7,5.65,121.5,0.24,832.0,40.0
2017/11/19 13:30,14.9,5.57,129.6,0.1,832.1,41.0
2017/11/19 13:45,16.3,5.9,126.7,-0.25,833.0,43.0
2017/11/19 14:00,17.1,5.98,124.2,-0.39,833.0,43.0
2017/11/19 14:15,14.8,5.67,111.0,-0.6,833.0,44.0
2017/11/19 14:30,12.0,5.53,129.6,-0.53,833.0,43.0
2017/11/19 14:45,10.3,5.56,130.8,-0.38,833.0,42.0
2017/11/19 15:00,9.5,6.08,131.2,-0.18,833.0,41.0
2017/11/19 15:15,7.3,5.81,139.4,-0.38,833.0,42.0
2017/11/19 15:30,5.4,5.38,130.1,-0.36,833.0,42.0
2017/11/19 15:45,3.6,5.53,131.1,-0.45,833.0,42.0
2017/11/19 16:00,4.2,5.54,137.1,-0.58,833.0,42.0
2017/11/19 16:15,8.4,6.07,151.8,-0.62,833.0,42.0
2017/11/19 16:30,14.1,5.81,148.4,-0.84,833.0,43.0
2017/11/19 16:45,17.8,6.4,134.5,-1.03,833.0,44.0
2017/11/19 17:00,17.8,5.6,152.4,-1.25,833.0,45.0
2017/11/19 17:15,17.0,5.76,122.4,-1.62,833.0,47.0
2017/11/19 17:30,15.9,6.57,113.8,-1.72,832.7,45.0
2017/11/19 17:45,21.5,5.49,115.7,-1.66,832.7,46.0
2017/11/19 18:00,29.2,8.24,85.8,-1.74,832.9,45.0
2017/11/19 18:15,36.4,7.52,76.5,-2.14,832.3,45.0
2017/11/19 18:30,45.1,6.32,84.1,-2.53,832.0,46.0
2017/11/19 18:45,54.8,5.09,113.9,-2.7,832.0,45.0
2017/11/19 19:00,65.5,3.77,149.0,-2.89,832.4,44.0
2017/11/19 19:15,74.6,4.28,155.5,-2.61,833.0,42.0
2017/11/19 19:30,79.0,5.12,187.7,-2.59,833.0,41.0
2017/11/19 19:45,79.2,5.14,213.9,-2.81,833.0,41.0
2017/11/19 20:00,81.3,5.07,139.7,-3.05,833.0,43.0
2017/11/19 20:15,82.8,4.47,187.6,-2.83,833.0,42.0
2017/11/19 20:30,83.7,2.04,177.4,-2.62,833.0,42.0
2017/11/19 20:45,84.8,1.3,175.8,-2.56,833.0,42.0
2017/11/19 21:00,85.8,1.9,154.6,-2.36,832.3,40.0
2017/11/19 21:15,86.1,2.96,154.7,-2.58,832.0,39.0
2017/11/19 21:30,85.7,4.36,149.8,-2.83,832.0,40.0
2017/11/19 21:45,84.7,3.54,154.1,-2.99,832.0,40.0
2017/11/19 22:00,83.4,3.18,150.2,-3.19,832.0,40.0
2017/11/19 22:15,84.1,4.2,147.5,-3.34,831.9,41.0
2017/11/19 22:30,85.6,9.66,169.0,-3.62,831.7,42.0
2017/11/19 22:45,87.0,5.07,188.6,-3.84,831.1,43.0
2017/11/19 23:00,82.0,3.21,148.0,-3.97,831.0,44.0
2017/11/19 23:15,75.3,3.57,142.5,-4.09,831.0,45.0
2017/11/19 23:30,73.7,3.43,143.3,-4.33,831.1,46.0
2017/11/19 23:45,77.0,2.3,140.5,-4.43,831.0,47.0
2017/11/20 0:00,84.4,2.02,128.1,-4.83,831.5,48.0
2017/11/20 0:15,86.9,3.82,155.0,-5.11,832.0,49.0
2017/11/20 0:30,86.7,5.27,138.1,-5.34,832.0,50.0
2017/11/20 0:45,85.3,5.21,152.8,-5.41,832.0,50.0
2017/11/20 1:00,77.1,3.51,142.5,-5.63,832.3,51.0
2017/11/20 1:15,82.7,3.61,135.2,-5.72,833.0,52.0
2017/11/20 1:30,83.2,4.44,128.3,-5.87,833.0,52.0
2017/11/20 1:45,78.5,4.44,136.6,-5.95,833.0,53.0
2017/11/20 2:00,77.9,5.16,133.7,-6.03,833.2,53.0
2017/11/20 2:15,72.1,6.26,127.9,-6.06,834.0,54.0
2017/11/20 2:30,71.2,5.84,117.7,-5.95,834.1,54.0
2017/11/20 2:45,67.9,4.48,132.4,-5.29,834.1,52.0
2017/11/20 3:00,67.8,5.95,104.9,-5.0,834.0,51.0
2017/11/20 3:15,62.0,6.72,69.4,-4.79,834.8,50.0
2017/11/20 3:30,51.3,5.9,73.6,-4.57,835.0,50.0
2017/11/20 3:45,52.2,4.95,76.7,-4.64,835.0,50.0
2017/11/20 4:00,61.3,5.98,61.4,-4.44,835.0,50.0
2017/11/20 4:15,65.6,7.76,72.1,-3.51,835.0,49.0
2017/11/20 4:30,73.7,7.8,69.2,-3.04,835.0,48.0
2017/11/20 4:45,81.4,9.98,66.2,-2.46,835.0,47.0
2017/11/20 5:00,81.9,10.57,60.7,-2.46,835.0,46.0
2017/11/20 5:15,80.0,9.68,66.1,-2.68,835.0,47.0
2017/11/20 5:30,81.6,8.79,66.0,-2.81,835.0,46.0
2017/11/20 5:45,84.2,8.72,64.6,-2.62,835.0,46.0
2017/11/20 6:00,85.6,8.84,62.8,-2.72,834.1,46.0
2017/11/20 6:15,85.2,8.33,65.3,-2.65,834.0,47.0
2017/11/20 6:30,84.4,7.56,65.5,-2.66,834.0,47.0
2017/11/20 6:45,83.2,7.33,66.5,-2.73,834.0,48.0
2017/11/20 7:00,78.7,7.09,62.9,-2.46,834.0,47.0
2017/11/20 7:15,51.0,6.63,84.1,-2.39,834.0,47.0
2017/11/20 7:30,53.6,6.28,105.5,-2.49,834.0,47.0
2017/11/20 7:45,58.6,5.98,121.9,-2.27,834.0,46.0
2017/11/20 8:00,55.9,5.19,121.2,-2.21,833.6,44.0
2017/11/20 8:15,57.4,4.98,105.3,-2.13,833.9,44.0
2017/11/20 8:30,63.4,5.46,98.3,-1.9,833.6,42.0
2017/11/20 8:45,68.6,4.8,109.2,-2.08,833.0,42.0
2017/11/20 9:00,73.1,4.95,105.1,-2.24,833.0,42.0
2017/11/20 9:15,76.4,5.01,77.3,-2.12,833.0,42.0
2017/11/20 9:30,79.2,5.07,82.6,-2.03,833.0,43.0
2017/11/20 9:45,80.8,5.5,75.9,-1.82,833.0,43.0
2017/11/20 10:00,82.0,4.98,61.8,-1.77,833.2,43.0
2017/11/20 10:15,83.2,4.72,72.8,-2.08,833.3,44.0
2017/11/20 10:30,72.0,4.72,71.3,-1.87,833.7,43.0
2017/11/20 10:45,64.4,4.52,67.5,-1.91,833.3,42.0
2017/11/20 11:00,71.0,4.59,62.7,-2.13,833.7,43.0
2017/11/20 11:15,77.7,4.92,45.6,-2.47,833.0,44.0
2017/11/20 11:30,77.5,4.95,31.4,-2.69,833.0,45.0
2017/11/20 11:45,80.8,5.2,27.2,-2.94,833.0,46.0
2017/11/20 12:00,76.8,4.95,27.7,-3.17,833.0,47.0
2017/11/20 12:15,79.9,4.45,78.3,-3.33,833.0,48.0
2017/11/20 12:30,84.9,3.28,334.9,-3.45,833.0,48.0
2017/11/20 12:45,87.8,2.2,325.5,-3.55,833.5,49.0
2017/11/20 13:00,85.9,0.91,339.5,-3.5,834.0,48.0
2017/11/20 13:15,87.4,1.08,336.8,-3.6,834.0,49.0
2017/11/20 13:30,90.5,2.24,328.1,-3.76,834.0,49.0
2017/11/20 13:45,89.0,3.06,324.0,-4.03,834.9,51.0
2017/11/20 14:00,90.9,3.17,320.5,-4.11,835.0,51.0
2017/11/20 14:15,87.6,3.56,301.6,-4.26,835.0,52.0
2017/11/20 14:30,84.5,3.31,252.6,-4.44,835.0,52.0
2017/11/20 14:45,88.8,3.46,249.9,-4.72,835.0,53.0
2017/11/20 15:00,92.0,4.86,268.7,-4.71,835.0,53.0
2017/11/20 15:15,92.8,5.31,234.4,-4.87,835.0,54.0
2017/11/20 15:30,92.9,4.21,237.9,-4.89,835.0,53.0
2017/11/20 15:45,91.2,3.86,242.3,-4.98,835.0,53.0
2017/11/20 16:00,92.6,4.4,243.1,-4.91,835.0,52.0
2017/11/20 16:15,90.0,4.17,252.9,-5.03,835.0,53.0
2017/11/20 16:30,90.6,3.93,260.3,-5.16,835.0,53.0
2017/11/20 16:45,91.6,3.88,239.7,-5.14,835.0,52.0
2017/11/20 17:00,92.0,3.67,235.5,-5.06,835.0,51.0
2017/11/20 17:15,89.4,3.33,233.9,-5.12,835.0,51.0
2017/11/20 17:30,87.4,3.12,241.0,-5.25,835.0,51.0
2017/11/20 17:45,84.0,3.75,243.7,-5.32,835.0,51.0
2017/11/20 18:00,86.5,3.72,267.9,-5.58,835.0,52.0
2017/11/20 18:15,89.4,3.33,277.5,-5.65,835.0,53.0
2017/11/20 18:30,91.1,2.96,278.8,-5.78,835.0,54.0
2017/11/20 18:45,90.7,3.46,273.2,-5.77,835.0,53.0
2017/11/20 19:00,87.9,3.4,302.4,-5.89,835.0,54.0
2017/11/20 19:15,87.9,3.37,269.1,-6.0,835.0,55.0
2017/11/20 19:30,87.9,1.69,300.5,-6.08,835.0,55.0
2017/11/20 19:45,86.9,1.43,283.4,-6.13,835.0,55.0
2017/11/20 20:00,84.4,2.29,299.8,-6.27,835.0,56.0
2017/11/20 20:15,85.1,2.93,291.8,-6.4,835.0,56.0
2017/11/20 20:30,87.6,3.03,302.6,-6.24,835.0,56.0
2017/11/20 20:45,88.1,3.44,342.0,-6.29,835.0,56.0
2017/11/20 21:00,89.0,2.53,339.2,-6.33,835.0,56.0
2017/11/20 21:15,90.5,1.26,252.4,-6.34,835.0,56.0
2017/11/20 21:30,89.7,1.46,185.0,-6.51,835.0,57.0
2017/11/20 21:45,86.1,2.47,347.5,-6.5,835.0,56.0
2017/11/20 22:00,83.5,2.72,318.5,-6.47,834.6,56.0
2017/11/20 22:15,84.3,2.72,330.3,-6.43,834.0,55.0
2017/11/20 22:30,85.1,2.63,330.1,-6.79,834.4,56.0
