date,power (MW),wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3)
2012/1/19 21:05,0.0,95.747,1.193,273.129,100103.728,1.262
2012/1/19 21:10,0.0,98.857,1.159,273.133,100109.216,1.262
2012/1/19 21:15,0.0,102.384,1.138,273.157,100111.968,1.262
2012/1/19 21:20,0.0,106.982,1.144,273.154,100116.544,1.262
2012/1/19 21:25,0.0,112.354,1.153,273.16,100120.208,1.262
2012/1/19 21:30,0.0,117.628,1.174,273.169,100122.952,1.262
2012/1/19 21:35,0.0,122.611,1.205,273.166,100123.864,1.262
2012/1/19 21:40,0.0,128.115,1.257,273.172,100126.616,1.262
2012/1/19 21:45,0.0,133.844,1.336,273.175,100129.36,1.263
2012/1/19 21:50,0.0,138.519,1.416,273.133,100131.192,1.263
2012/1/19 21:55,0.0,141.854,1.498,273.12,100133.936,1.263
2012/1/19 22:00,0.0,145.215,1.583,273.12,100135.776,1.263
2012/1/19 22:05,0.0,148.978,1.678,272.949,100140.352,1.264
2012/1/19 22:10,0.0,152.933,1.782,272.94,100145.84,1.264
2012/1/19 22:15,0.0,157.526,1.882,272.934,100155.0,1.264
2012/1/19 22:20,0.0,162.085,1.986,272.574,100161.408,1.264
2012/1/19 22:25,0.001,166.392,2.099,272.547,100166.896,1.264
2012/1/19 22:30,0.002,170.314,2.206,272.531,100173.312,1.264
2012/1/19 22:35,0.003,174.011,2.279,272.421,100177.888,1.264
2012/1/19 22:40,0.003,177.324,2.337,272.424,100180.632,1.264
2012/1/19 22:45,0.004,180.4,2.368,272.44,100184.296,1.265
2012/1/19 22:50,0.004,183.592,2.374,272.54,100188.872,1.265
2012/1/19 22:55,0.003,186.564,2.337,272.577,100193.456,1.265
2012/1/19 23:00,0.002,189.805,2.252,272.574,100196.2,1.265
2012/1/19 23:05,0.001,192.327,2.127,272.336,100198.944,1.265
2012/1/19 23:10,0.0,193.403,2.002,272.324,100199.856,1.265
2012/1/19 23:15,0.0,192.964,1.901,272.336,100200.784,1.265
2012/1/19 23:20,0.0,189.954,1.815,272.452,100202.608,1.265
2012/1/19 23:25,0.0,185.125,1.721,272.501,100200.784,1.264
2012/1/19 23:30,0.0,181.247,1.66,272.553,100200.784,1.264
2012/1/19 23:35,0.0,179.16,1.623,272.806,100198.944,1.264
2012/1/19 23:40,0.0,177.523,1.596,272.843,100200.784,1.264
2012/1/19 23:45,0.0,176.913,1.62,272.775,100199.856,1.264
2012/1/19 23:50,0.0,178.901,1.715,272.971,100199.856,1.264
2012/1/19 23:55,0.0,181.928,1.828,272.861,100201.696,1.264
2012/1/20 0:00,0.0,183.455,1.907,272.968,100199.856,1.264
2012/1/20 0:05,0.0,181.274,1.968,272.849,100196.2,1.264
2012/1/20 0:10,0.0,177.38,1.995,272.98,100194.368,1.263
2012/1/20 0:15,0.0,176.978,2.005,272.882,100190.704,1.263
2012/1/20 0:20,0.0,179.45,1.968,272.998,100191.624,1.263
2012/1/20 0:25,0.0,183.664,1.968,272.992,100191.624,1.263
2012/1/20 0:30,0.0,187.493,1.971,273.02,100192.536,1.263
2012/1/20 0:35,0.0,187.916,1.953,272.995,100195.28,1.263
2012/1/20 0:40,0.0,185.57,1.974,273.007,100198.032,1.262
2012/1/20 0:45,0.0,184.647,2.02,272.94,100199.856,1.262
2012/1/20 0:50,0.0,184.109,2.026,273.047,100201.696,1.262
2012/1/20 0:55,0.0,187.767,2.06,273.065,100205.36,1.262
2012/1/20 1:00,0.001,195.963,2.16,273.068,100213.592,1.262
2012/1/20 1:05,0.002,201.495,2.249,273.068,100215.432,1.263
2012/1/20 1:10,0.003,200.643,2.27,273.071,100215.432,1.263
2012/1/20 1:15,0.002,193.942,2.172,273.081,100212.68,1.262
2012/1/20 1:20,0.001,181.182,2.096,273.108,100209.016,1.262
2012/1/20 1:25,0.002,171.689,2.185,273.151,100201.696,1.261
2012/1/20 1:30,0.003,173.682,2.331,273.19,100201.696,1.261
2012/1/20 1:35,0.005,177.132,2.468,273.224,100205.352,1.261
2012/1/20 1:40,0.006,178.84,2.575,273.242,100206.272,1.261
2012/1/20 1:45,0.006,179.044,2.548,273.261,100201.696,1.261
2012/1/20 1:50,0.006,176.544,2.536,273.285,100198.032,1.26
2012/1/20 1:55,0.007,174.028,2.664,273.319,100191.624,1.26
2012/1/20 2:00,0.008,172.545,2.761,273.346,100187.96,1.259
2012/1/20 2:05,0.008,171.018,2.804,273.386,100180.632,1.259
2012/1/20 2:10,0.009,172.583,2.826,273.425,100177.888,1.258
2012/1/20 2:15,0.009,175.917,2.829,273.453,100175.144,1.258
2012/1/20 2:20,0.009,176.209,2.871,273.468,100174.224,1.258
2012/1/20 2:25,0.011,173.006,2.978,273.477,100166.896,1.258
2012/1/20 2:30,0.022,171.369,3.094,273.499,100161.408,1.257
2012/1/20 2:35,0.033,171.474,3.21,273.541,100158.664,1.257
2012/1/20 2:40,0.048,170.732,3.366,273.572,100155.0,1.256
2012/1/20 2:45,0.056,171.919,3.451,273.599,100154.088,1.256
2012/1/20 2:50,0.057,174.578,3.463,273.319,100153.168,1.256
2012/1/20 2:55,0.058,175.94,3.469,273.426,100154.088,1.256
2012/1/20 3:00,0.057,174.687,3.463,273.209,100154.088,1.256
2012/1/20 3:05,0.065,173.534,3.549,273.569,100149.504,1.255
2012/1/20 3:10,0.078,173.078,3.68,273.587,100147.68,1.255
2012/1/20 3:15,0.086,173.122,3.762,273.602,100143.104,1.254
2012/1/20 3:20,0.092,173.358,3.827,273.667,100144.016,1.254
2012/1/20 3:25,0.092,171.743,3.833,273.694,100142.176,1.253
2012/1/20 3:30,0.097,171.666,3.878,273.722,100136.688,1.253
2012/1/20 3:35,0.099,175.506,3.903,273.728,100143.104,1.253
2012/1/20 3:40,0.088,173.864,3.784,273.734,100138.52,1.252
2012/1/20 3:45,0.088,174.166,3.79,273.734,100135.776,1.252
2012/1/20 3:50,0.086,175.275,3.772,273.535,100133.944,1.252
2012/1/20 3:55,0.095,172.886,3.866,273.593,100129.368,1.251
2012/1/20 4:00,0.124,169.617,4.083,273.651,100125.704,1.251
2012/1/20 4:05,0.155,168.865,4.269,273.499,100123.864,1.25
2012/1/20 4:10,0.145,170.683,4.211,273.535,100123.864,1.249
2012/1/20 4:15,0.13,173.336,4.123,273.401,100127.528,1.249
2012/1/20 4:20,0.132,172.353,4.132,273.163,100126.616,1.249
2012/1/20 4:25,0.15,170.161,4.242,273.203,100124.792,1.248
2012/1/20 4:30,0.131,171.639,4.129,273.105,100124.792,1.247
2012/1/20 4:35,0.137,172.611,4.168,273.276,100124.792,1.247
2012/1/20 4:40,0.167,172.227,4.345,273.215,100126.616,1.247
2012/1/20 4:45,0.179,171.545,4.422,273.218,100123.864,1.246
2012/1/20 4:50,0.176,172.084,4.403,272.113,100122.952,1.246
2012/1/20 4:55,0.173,172.188,4.385,272.205,100116.544,1.246
2012/1/20 5:00,0.183,171.232,4.446,272.385,100110.144,1.246
2012/1/20 5:05,0.199,170.43,4.541,272.473,100102.816,1.245
2012/1/20 5:10,0.21,170.804,4.611,272.443,100096.408,1.244
2012/1/20 5:15,0.235,172.776,4.76,272.522,100091.832,1.244
2012/1/20 5:20,0.29,174.665,5.063,272.721,100094.568,1.243
2012/1/20 5:25,0.301,175.369,5.111,272.663,100082.672,1.242
2012/1/20 5:30,0.309,173.386,5.145,273.584,100079.008,1.241
2012/1/20 5:35,0.371,175.034,5.413,273.725,100074.432,1.24
2012/1/20 5:40,0.318,172.7,5.188,273.755,100054.288,1.238
2012/1/20 5:45,0.387,177.528,5.487,273.642,100059.784,1.238
2012/1/20 5:50,0.367,173.051,5.401,273.713,100036.888,1.237
2012/1/20 5:55,0.424,175.496,5.645,273.877,100041.472,1.237
2012/1/20 6:00,0.388,172.178,5.493,273.917,100022.24,1.235
2012/1/20 6:05,0.419,172.211,5.627,274.378,100018.576,1.235
2012/1/20 6:10,0.402,172.497,5.557,274.497,100010.344,1.234
2012/1/20 6:15,0.346,174.447,5.313,274.503,100007.592,1.235
2012/1/20 6:20,0.297,178.32,5.102,274.622,100006.68,1.235
2012/1/20 6:25,0.26,178.803,4.928,274.57,100009.432,1.236
2012/1/20 6:30,0.232,179.374,4.757,274.506,100003.936,1.235
2012/1/20 6:35,0.229,176.265,4.739,274.692,99990.2,1.235
2012/1/20 6:40,0.221,171.371,4.693,274.832,99981.96,1.234
2012/1/20 6:45,0.212,169.047,4.638,274.909,99972.808,1.233
2012/1/20 6:50,0.213,168.036,4.644,274.964,99964.56,1.233
2012/1/20 6:55,0.218,166.751,4.672,275.009,99963.648,1.233
2012/1/20 7:00,0.213,164.922,4.644,275.019,99956.328,1.233
2012/1/20 7:05,0.205,162.175,4.596,275.043,99951.752,1.233
2012/1/20 7:10,0.204,160.576,4.593,275.049,99948.088,1.232
2012/1/20 7:15,0.188,158.593,4.495,274.994,99938.928,1.232
2012/1/20 7:20,0.154,156.143,4.284,274.912,99927.944,1.232
2012/1/20 7:25,0.155,155.044,4.29,274.924,99921.528,1.232
2012/1/20 7:30,0.197,154.643,4.55,274.906,99920.616,1.232
2012/1/20 7:35,0.242,153.089,4.818,274.93,99914.208,1.232
2012/1/20 7:40,0.291,152.654,5.081,275.0,99907.8,1.232
2012/1/20 7:45,0.331,152.396,5.252,275.0,99900.48,1.232
2012/1/20 7:50,0.35,152.363,5.337,274.976,99895.896,1.232
2012/1/20 7:55,0.369,152.39,5.416,274.955,99885.832,1.232
2012/1/20 8:00,0.418,153.549,5.63,274.961,99885.832,1.231
2012/1/20 8:05,0.435,154.428,5.703,274.909,99883.08,1.231
2012/1/20 8:10,0.423,154.599,5.651,274.936,99874.84,1.23
2012/1/20 8:15,0.438,155.016,5.719,275.052,99869.344,1.229
2012/1/20 8:20,0.482,155.989,5.911,274.75,99868.432,1.229
2012/1/20 8:25,0.511,157.307,6.027,274.747,99862.936,1.228
2012/1/20 8:30,0.542,157.933,6.128,274.762,99854.696,1.228
2012/1/20 8:35,0.556,158.993,6.176,274.698,99845.536,1.227
2012/1/20 8:40,0.57,161.877,6.222,274.704,99836.384,1.226
2012/1/20 8:45,0.616,164.92,6.375,274.72,99829.976,1.226
2012/1/20 8:50,0.714,167.326,6.695,275.028,99824.488,1.226
2012/1/20 8:55,0.704,169.007,6.665,275.006,99811.664,1.225
2012/1/20 9:00,0.746,171.177,6.802,275.162,99805.256,1.225
2012/1/20 9:05,0.774,173.457,6.894,275.422,99795.184,1.225
2012/1/20 9:10,0.782,175.083,6.918,275.519,99796.104,1.225
2012/1/20 9:15,0.749,175.962,6.811,275.559,99787.856,1.225
2012/1/20 9:20,0.735,177.209,6.765,275.748,99784.192,1.225
2012/1/20 9:25,0.729,178.033,6.744,275.736,99773.208,1.225
2012/1/20 9:30,0.75,178.357,6.814,275.748,99760.4,1.225
2012/1/20 9:35,0.746,178.242,6.802,275.922,99748.496,1.224
2012/1/20 9:40,0.758,179.121,6.845,275.876,99739.336,1.223
2012/1/20 9:45,0.764,180.686,6.866,275.778,99729.264,1.223
2012/1/20 9:50,0.787,181.851,6.942,276.032,99715.528,1.222
2012/1/20 9:55,0.87,181.175,7.171,276.108,99708.208,1.221
2012/1/20 10:00,0.9,179.357,7.254,276.148,99693.56,1.22
2012/1/20 10:05,0.986,177.863,7.479,276.38,99685.32,1.219
2012/1/20 10:10,1.119,176.61,7.827,276.432,99671.584,1.218
2012/1/20 10:15,1.242,174.468,8.154,276.508,99658.776,1.217
2012/1/20 10:20,1.35,171.996,8.441,276.725,99646.864,1.216
2012/1/20 10:25,1.405,169.81,8.59,276.834,99631.304,1.215
2012/1/20 10:30,1.489,168.755,8.813,276.972,99620.32,1.214
2012/1/20 10:35,1.556,167.887,8.993,277.201,99601.096,1.212
2012/1/20 10:40,1.622,166.618,9.231,277.42,99585.52,1.212
2012/1/20 10:45,1.724,163.591,9.616,277.646,99566.296,1.211
2012/1/20 10:50,1.754,159.466,9.729,277.918,99552.568,1.212
2012/1/20 10:55,1.654,151.688,9.347,278.049,99542.496,1.212
2012/1/20 11:00,1.625,140.333,9.237,278.153,99532.424,1.214
2012/1/20 11:05,1.746,138.629,9.692,278.26,99524.184,1.213
2012/1/20 11:10,1.85,143.331,10.159,278.397,99506.792,1.212
2012/1/20 11:15,1.938,144.903,10.876,278.617,99488.48,1.211
2012/1/20 11:20,1.975,144.749,11.432,278.772,99467.424,1.21
2012/1/20 11:25,2.0,143.892,12.463,278.916,99446.36,1.21
2012/1/20 11:30,2.0,143.695,13.861,279.02,99443.616,1.21
2012/1/20 11:35,2.0,146.38,14.273,278.91,99436.288,1.21
2012/1/20 11:40,2.0,149.55,14.12,278.763,99424.392,1.21
2012/1/20 11:45,2.0,151.061,13.742,278.772,99417.976,1.211
2012/1/20 11:50,2.0,150.479,12.988,278.907,99412.488,1.211
2012/1/20 11:55,2.0,152.747,12.57,279.178,99408.824,1.211
2012/1/20 12:00,2.0,154.071,12.372,279.373,99399.664,1.213
2012/1/20 12:05,2.0,148.491,12.604,279.166,99380.44,1.214
2012/1/20 12:10,2.0,144.046,13.071,278.83,99367.624,1.212
2012/1/20 12:15,2.0,141.871,13.626,278.681,99365.792,1.21
2012/1/20 12:20,2.0,141.722,14.758,278.62,99357.544,1.21
2012/1/20 12:25,2.0,140.239,14.795,278.644,99348.4,1.211
2012/1/20 12:30,2.0,142.244,14.294,278.779,99342.896,1.212
2012/1/20 12:35,2.0,146.084,13.339,278.699,99343.824,1.213
2012/1/20 12:40,2.0,147.666,12.354,278.36,99341.984,1.214
2012/1/20 12:45,1.987,150.045,11.728,278.049,99335.576,1.216
2012/1/20 12:50,1.975,153.879,11.417,277.411,99326.424,1.216
2012/1/20 12:55,1.981,157.202,11.575,277.222,99322.76,1.217
2012/1/20 13:00,2.0,159.372,12.164,277.21,99321.84,1.216
2012/1/20 13:05,1.993,159.295,11.871,276.734,99305.36,1.215
2012/1/20 13:10,1.929,158.4,10.788,276.774,99282.48,1.216
2012/1/20 13:15,1.841,154.95,10.065,276.795,99268.744,1.218
2012/1/20 13:20,1.849,144.458,10.126,276.789,99258.672,1.219
2012/1/20 13:25,1.888,136.96,10.443,276.77,99250.432,1.218
2012/1/20 13:30,1.619,140.815,9.198,276.767,99244.024,1.22
2012/1/20 13:35,1.319,148.148,8.346,276.63,99233.944,1.221
2012/1/20 13:40,1.531,150.269,8.911,276.715,99217.472,1.22
2012/1/20 13:45,1.819,150.16,9.954,277.112,99200.992,1.218
2012/1/20 13:50,1.969,150.446,11.273,277.53,99195.504,1.218
2012/1/20 13:55,1.972,146.194,11.352,277.619,99178.104,1.218
2012/1/20 14:00,1.959,143.678,11.035,277.607,99162.536,1.218
2012/1/20 14:05,1.968,142.167,11.246,277.57,99156.128,1.218
2012/1/20 14:10,1.995,139.426,11.914,277.628,99132.32,1.217
2012/1/20 14:15,2.0,135.861,12.338,277.799,99099.368,1.216
2012/1/20 14:20,2.0,133.384,13.177,278.019,99068.232,1.214
2012/1/20 14:25,2.0,133.796,13.934,278.22,99052.672,1.212
2012/1/20 14:30,2.0,133.763,14.319,278.443,99042.6,1.211
2012/1/20 14:35,2.0,133.982,14.688,278.611,99029.784,1.211
2012/1/20 14:40,2.0,133.504,14.785,278.684,99015.136,1.212
2012/1/20 14:45,2.0,132.949,14.611,278.659,98996.832,1.212
2012/1/20 14:50,2.0,132.35,14.294,278.543,98981.256,1.213
2012/1/20 14:55,2.0,131.944,14.108,278.412,98969.36,1.213
2012/1/20 15:00,2.0,131.872,13.934,278.293,98951.048,1.214
2012/1/20 15:05,2.0,131.444,13.778,278.177,98924.496,1.214
2012/1/20 15:10,2.0,130.532,13.757,278.128,98898.856,1.213
2012/1/20 15:15,2.0,129.845,13.855,278.089,98872.304,1.213
2012/1/20 15:20,2.0,129.137,13.94,278.058,98843.008,1.213
2012/1/20 15:25,2.0,128.241,14.001,278.07,98812.8,1.212
2012/1/20 15:30,2.0,127.313,13.949,278.083,98785.328,1.212
2012/1/20 15:35,2.0,125.775,13.797,278.113,98757.864,1.212
2012/1/20 15:40,2.0,123.599,13.452,278.134,98725.824,1.211
2012/1/20 15:45,2.0,121.545,12.954,278.162,98698.352,1.211
2012/1/20 15:50,2.0,119.891,12.515,278.223,98683.704,1.21
2012/1/20 15:55,2.0,118.562,12.28,278.305,98663.56,1.21
2012/1/20 16:00,2.0,117.699,12.179,278.382,98644.336,1.21
2012/1/20 16:05,1.997,116.535,11.978,278.406,98625.112,1.209
2012/1/20 16:10,1.988,115.365,11.774,278.415,98606.8,1.209
2012/1/20 16:15,1.985,114.7,11.688,278.437,98582.08,1.208
2012/1/20 16:20,1.983,114.233,11.655,278.458,98559.184,1.208
2012/1/20 16:25,1.976,114.458,11.478,278.476,98539.048,1.207
2012/1/20 16:30,1.97,116.232,11.331,278.485,98521.648,1.207
2012/1/20 16:35,1.96,117.82,11.081,278.501,98510.664,1.206
2012/1/20 16:40,1.924,119.946,10.773,278.507,98504.256,1.205
2012/1/20 16:45,1.869,123.692,10.33,278.476,98491.44,1.204
2012/1/20 16:50,1.815,130.915,9.979,278.403,98485.032,1.205
2012/1/20 16:55,1.848,137.974,10.156,278.315,98468.544,1.205
2012/1/20 17:00,2.0,137.942,12.087,278.308,98440.168,1.204
2012/1/20 17:05,2.0,137.08,14.8,278.415,98409.04,1.202
2012/1/20 17:10,2.0,135.724,16.149,278.568,98387.984,1.201
2012/1/20 17:15,2.0,136.377,16.375,278.681,98364.176,1.2
2012/1/20 17:20,2.0,137.393,16.39,278.626,98334.88,1.2
2012/1/20 17:25,2.0,141.464,17.88,278.702,98321.152,1.198
2012/1/20 17:30,2.0,142.568,17.584,278.559,98350.448,1.198
2012/1/20 17:35,2.0,143.244,16.876,278.244,98355.024,1.197
2012/1/20 17:40,2.0,143.947,15.68,277.756,98342.2,1.196
2012/1/20 17:45,2.0,148.094,15.076,277.32,98344.032,1.196
2012/1/20 17:50,2.0,149.243,15.686,277.494,98322.064,1.194
2012/1/20 17:55,2.0,147.353,16.272,277.408,98305.576,1.192
2012/1/20 18:00,2.0,153.878,13.947,277.378,98311.072,1.197
2012/1/20 18:05,1.977,158.96,11.527,277.246,98302.832,1.2
2012/1/20 18:10,1.962,159.768,11.154,277.195,98292.76,1.199
2012/1/20 18:15,1.951,161.378,11.011,277.216,98286.352,1.199
2012/1/20 18:20,1.971,162.817,11.374,277.127,98276.28,1.198
2012/1/20 18:25,1.994,164.284,11.956,277.091,98264.376,1.198
2012/1/20 18:30,1.998,165.383,12.042,277.094,98257.056,1.197
2012/1/20 18:35,1.978,166.41,11.554,276.465,98236.912,1.197
2012/1/20 18:40,1.963,166.378,11.203,276.441,98222.264,1.197
2012/1/20 18:45,1.959,164.587,11.084,276.395,98220.44,1.196
2012/1/20 18:50,1.893,164.669,10.547,276.34,98222.264,1.197
2012/1/20 18:55,1.744,167.344,9.729,276.386,98217.688,1.197
2012/1/20 19:00,1.653,169.349,9.384,276.487,98199.376,1.197
2012/1/20 19:05,1.742,170.382,9.726,276.529,98191.136,1.197
2012/1/20 19:10,1.85,170.366,10.205,276.538,98178.32,1.195
2012/1/20 19:15,1.919,170.377,10.769,276.578,98165.504,1.194
2012/1/20 19:20,1.999,165.296,12.091,277.359,98158.168,1.192
2012/1/20 19:25,2.0,161.609,13.961,277.472,98152.688,1.19
2012/1/20 19:30,2.0,160.911,15.075,277.53,98145.36,1.188
2012/1/20 19:35,2.0,159.708,16.031,276.786,98140.784,1.187
2012/1/20 19:40,2.0,159.037,16.357,276.731,98129.8,1.187
2012/1/20 19:45,2.0,157.834,16.507,276.715,98120.64,1.188
2012/1/20 19:50,2.0,157.51,16.519,276.746,98108.736,1.189
2012/1/20 19:55,2.0,157.428,16.244,276.548,98101.416,1.188
2012/1/20 20:00,2.0,156.977,16.427,276.432,98097.752,1.188
2012/1/20 20:05,2.0,157.049,16.534,276.45,98081.272,1.187
2012/1/20 20:10,2.0,156.823,16.568,277.283,98066.624,1.186
2012/1/20 20:15,2.0,157.131,16.684,278.143,98063.872,1.185
2012/1/20 20:20,2.0,156.324,17.004,278.876,98058.384,1.184
2012/1/20 20:25,2.0,156.434,16.955,279.257,98054.72,1.183
2012/1/20 20:30,2.0,156.961,16.714,279.785,98054.72,1.183
2012/1/20 20:35,2.0,155.626,16.281,280.6,98056.544,1.185
2012/1/20 20:40,2.0,153.171,16.452,280.939,98042.816,1.185
2012/1/20 20:45,2.0,154.335,16.647,281.149,98035.496,1.185
2012/1/20 20:50,2.0,157.548,16.586,281.067,98027.248,1.184
2012/1/20 20:55,2.0,158.686,16.373,280.719,98026.336,1.185
2012/1/20 21:00,2.0,158.488,15.741,280.387,98032.744,1.186
2012/1/20 21:05,2.0,158.054,15.982,280.161,98024.496,1.186
2012/1/20 21:10,2.0,160.361,17.654,280.57,98025.424,1.183
2012/1/20 21:15,2.0,161.504,17.435,281.281,98031.832,1.184
2012/1/20 21:20,2.0,160.652,16.315,280.881,98019.008,1.187
2012/1/20 21:25,2.0,163.053,15.332,280.457,98016.264,1.188
2012/1/20 21:30,2.0,162.603,14.533,280.106,98007.112,1.187
2012/1/20 21:35,2.0,157.439,14.673,279.819,97998.864,1.187
2012/1/20 21:40,2.0,154.78,15.735,279.947,97997.952,1.186
2012/1/20 21:45,2.0,156.56,16.177,280.103,97989.712,1.184
2012/1/20 21:50,2.0,159.993,15.274,279.578,97982.392,1.185
2012/1/20 21:55,2.0,163.36,14.859,279.12,97969.568,1.184
2012/1/20 22:00,2.0,165.437,14.243,278.742,97976.888,1.185
2012/1/20 22:05,2.0,170.798,12.817,278.916,97983.304,1.19
2012/1/20 22:10,2.0,175.226,13.54,278.864,97973.232,1.188
2012/1/20 22:15,2.0,177.226,14.523,279.297,97974.152,1.187
2012/1/20 22:20,2.0,176.347,13.342,279.004,97974.152,1.189
2012/1/20 22:25,2.0,178.56,12.753,278.949,97994.288,1.191
2012/1/20 22:30,2.0,178.753,12.985,278.772,97985.136,1.19
2012/1/20 22:35,2.0,178.588,13.971,279.16,97970.488,1.188
2012/1/20 22:40,2.0,180.664,15.329,279.419,97959.504,1.188
2012/1/20 22:45,2.0,182.917,16.071,279.666,97941.184,1.187
2012/1/20 22:50,2.0,184.229,16.605,279.538,97930.2,1.187
2012/1/20 22:55,2.0,186.734,17.041,279.584,97925.624,1.186
2012/1/20 23:00,2.0,188.415,17.184,279.459,97924.712,1.186
2012/1/20 23:05,2.0,188.3,17.285,279.392,97926.536,1.185
2012/1/20 23:10,2.0,186.828,17.013,279.239,97906.4,1.185
2012/1/20 23:15,2.0,184.499,16.556,279.093,97903.648,1.186
2012/1/20 23:20,2.0,183.301,16.128,278.864,97907.312,1.187
2012/1/20 23:25,2.0,182.911,15.811,278.501,97904.568,1.187
2012/1/20 23:30,2.0,183.488,15.414,278.253,97915.552,1.188
2012/1/20 23:35,2.0,183.79,15.079,278.147,97903.648,1.188
2012/1/20 23:40,2.0,183.307,15.127,278.272,97902.736,1.188
2012/1/20 23:45,2.0,182.691,15.298,278.366,97910.064,1.188
2012/1/20 23:50,2.0,183.279,15.027,278.36,97906.4,1.188
2012/1/20 23:55,2.0,184.63,14.55,277.976,97902.736,1.188
2012/1/21 0:00,2.0,183.927,14.206,277.433,97903.656,1.186
2012/1/21 0:05,2.0,182.197,13.906,277.832,97906.4,1.187
2012/1/21 0:10,2.0,181.301,13.418,277.811,97913.728,1.189
2012/1/21 0:15,2.0,178.615,12.652,277.921,97917.384,1.191
2012/1/21 0:20,2.0,177.676,12.176,278.193,97923.8,1.192
2012/1/21 0:25,2.0,178.867,12.118,278.266,97903.656,1.192
2012/1/21 0:30,2.0,180.878,12.579,278.4,97897.24,1.191
2012/1/21 0:35,2.0,181.647,13.308,278.608,97899.992,1.191
2012/1/21 0:40,2.0,182.224,14.017,278.736,97903.656,1.191
2012/1/21 0:45,2.0,183.806,14.05,278.678,97898.168,1.19
2012/1/21 0:50,2.0,184.449,13.599,278.089,97903.656,1.19
2012/1/21 0:55,2.0,185.504,13.232,277.625,97913.728,1.191
2012/1/21 1:00,2.0,186.647,13.241,277.619,97910.976,1.192
2012/1/21 1:05,2.0,187.443,13.366,277.686,97910.064,1.193
2012/1/21 1:10,2.0,190.969,13.485,277.894,97913.728,1.194
2012/1/21 1:15,2.0,193.183,13.272,278.113,97913.728,1.194
2012/1/21 1:20,2.0,192.195,13.153,278.403,97923.8,1.195
2012/1/21 1:25,2.0,191.821,12.854,278.656,97926.536,1.195
2012/1/21 1:30,2.0,191.096,12.329,278.839,97924.712,1.195
2012/1/21 1:35,2.0,187.498,12.189,279.068,97923.8,1.195
2012/1/21 1:40,2.0,186.712,12.549,279.16,97929.288,1.195
2012/1/21 1:45,2.0,188.893,12.997,279.145,97934.784,1.195
2012/1/21 1:50,2.0,190.091,13.089,279.071,97933.864,1.195
2012/1/21 1:55,2.0,191.09,13.095,278.989,97938.448,1.195
2012/1/21 2:00,2.0,192.788,13.15,279.062,97943.936,1.195
2012/1/21 2:05,2.0,192.387,13.129,279.038,97943.936,1.195
2012/1/21 2:10,2.0,190.772,13.022,279.004,97943.936,1.195
2012/1/21 2:15,2.0,190.344,12.854,279.081,97953.096,1.195
2012/1/21 2:20,2.0,190.486,12.964,279.111,97963.168,1.196
2012/1/21 2:25,2.0,192.804,13.358,279.2,97972.32,1.196
2012/1/21 2:30,2.0,196.611,13.785,279.267,97978.728,1.196
2012/1/21 2:35,2.0,199.358,14.444,279.288,97984.216,1.196
2012/1/21 2:40,2.0,201.264,15.253,279.34,97992.464,1.196
2012/1/21 2:45,2.0,202.137,15.784,279.48,98001.616,1.196
2012/1/21 2:50,2.0,202.984,16.031,279.767,98006.192,1.196
2012/1/21 2:55,2.0,202.846,15.805,279.987,98013.512,1.197
2012/1/21 3:00,2.0,204.219,15.683,280.045,98022.672,1.197
2012/1/21 3:05,2.0,204.412,15.433,280.079,98028.168,1.197
2012/1/21 3:10,2.0,203.758,15.43,280.073,98035.488,1.197
2012/1/21 3:15,2.0,206.192,15.448,280.057,98040.984,1.197
2012/1/21 3:20,2.0,209.476,15.537,280.121,98043.728,1.197
2012/1/21 3:25,2.0,210.317,15.641,280.262,98052.88,1.198
2012/1/21 3:30,2.0,210.18,15.641,280.338,98060.2,1.198
2012/1/21 3:35,2.0,209.565,15.647,280.32,98066.616,1.199
2012/1/21 3:40,2.0,210.07,15.354,280.216,98071.192,1.199
2012/1/21 3:45,2.0,210.251,15.668,280.161,98079.432,1.199
2012/1/21 3:50,2.0,211.861,16.144,280.188,98083.096,1.2
2012/1/21 3:55,2.0,213.179,16.339,280.237,98093.168,1.2
2012/1/21 4:00,2.0,213.575,16.257,280.24,98102.32,1.201
2012/1/21 4:05,2.0,213.509,16.226,280.176,98109.648,1.201
2012/1/21 4:10,2.0,214.673,16.156,280.066,98116.056,1.202
2012/1/21 4:15,2.0,216.085,16.059,279.926,98129.792,1.203
2012/1/21 4:20,2.0,217.321,16.171,279.749,98137.12,1.204
2012/1/21 4:25,2.0,218.238,16.345,279.624,98155.424,1.205
2012/1/21 4:30,2.0,219.205,16.391,279.554,98170.992,1.206
2012/1/21 4:35,2.0,218.854,16.336,279.502,98183.808,1.206
2012/1/21 4:40,2.0,218.211,16.321,279.483,98194.8,1.206
2012/1/21 4:45,2.0,218.645,16.474,279.471,98207.608,1.206
2012/1/21 4:50,2.0,219.826,16.461,279.429,98220.432,1.207
2012/1/21 4:55,2.0,219.128,16.352,279.349,98235.08,1.208
2012/1/21 5:00,2.0,218.14,16.251,279.212,98246.976,1.209
2012/1/21 5:05,2.0,218.409,16.315,279.09,98256.136,1.21
2012/1/21 5:10,2.0,219.936,16.59,278.989,98262.544,1.21
2012/1/21 5:15,2.0,221.348,17.069,278.952,98271.696,1.211
