date,power (MW),wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3)
2017/1/1 0:00,43.6,6.8,275.6,-0.77,832,42
2017/1/1 0:15,46.4,6.2,282.3,-0.75,831.6,42
2017/1/1 0:30,48.4,5.7,278.3,-1,831,43
2017/1/1 0:45,48.4,6.3,278.7,-0.98,831,43
2017/1/1 1:00,52.9,6.4,278.4,-0.98,831,44
2017/1/1 1:15,56.3,6.3,285.5,-1.04,831,44
2017/1/1 1:30,58.4,7.1,275.9,-1.18,831,44
2017/1/1 1:45,53.6,7,278.9,-1.22,831,46
2017/1/1 2:00,49.6,6.9,273.6,-1.24,830.7,46
2017/1/1 2:15,51.2,6.8,271.5,-1.23,830.3,47
2017/1/1 2:30,49,6.8,266.1,-1.51,831,48
2017/1/1 2:45,49,6.6,254.1,-1.53,831,48
2017/1/1 3:00,45.7,6.5,248,-1.54,831,48
2017/1/1 3:15,39.4,6.5,260.8,-1.56,831,48
2017/1/1 3:30,29.9,6.6,274.8,-1.65,831,49
2017/1/1 3:45,27.5,6.5,273.1,-1.8,831,50
2017/1/1 4:00,29,6.5,254.9,-2.18,831,52
2017/1/1 4:15,25.8,6.4,269.6,-2.34,831,52
2017/1/1 4:30,21.8,6.4,290.9,-2.33,830,53
2017/1/1 4:45,16,6.6,283.9,-2.35,830,54
2017/1/1 5:00,11.8,6.5,284.6,-2.11,830,54
2017/1/1 5:15,9.8,6.5,286.5,-1.93,830,54
2017/1/1 5:30,10.2,6.7,284.7,-1.56,830,54
2017/1/1 5:45,10.7,6.2,284.5,-1.36,830,54
2017/1/1 6:00,7.4,6,310.2,-1.01,830,55
2017/1/1 6:15,5.3,5.9,297,-0.83,830,55
2017/1/1 6:30,3.4,5.7,284.1,-0.36,830,55
2017/1/1 6:45,2,5.7,288.3,-0.31,831,56
2017/1/1 7:00,1.5,5.7,300,0.1,831,56
2017/1/1 7:15,0.6,5.7,293.3,0.38,831,56
2017/1/1 7:30,0.1,5.9,301.9,0.94,831,54
2017/1/1 7:45,0.1,5.7,302.1,0.88,831,53
2017/1/1 8:00,0,5.7,317.4,0.76,831,53
2017/1/1 8:15,0,5.7,339.1,0.55,831,54
2017/1/1 8:30,0,5.9,332.8,0.74,831,53
2017/1/1 8:45,0,5.7,339.8,0.81,831,53
2017/1/1 9:00,0.2,5.8,340.8,0.81,831,53
2017/1/1 9:15,3.5,5.6,344.1,0.36,831.6,54
2017/1/1 9:30,14.6,5.8,342.1,-0.57,832,54
2017/1/1 9:45,22.3,5.9,339.7,-2.4,832,55
2017/1/1 10:00,31.4,5.8,341.5,-3.94,832.3,55
2017/1/1 10:15,34.4,5.7,337.9,-4,832.9,53
2017/1/1 10:30,36.5,5.9,346.4,-4.04,832.9,54
2017/1/1 10:45,35.9,5.9,346.3,-3.85,832.9,53
2017/1/1 11:00,44.9,5.7,348.4,-3.71,832.9,53
2017/1/1 11:15,48.5,5.6,346.2,-3.44,832.9,53
2017/1/1 11:30,57.1,5.3,342.5,-3.16,832.9,52
2017/1/1 11:45,61.6,5.3,352.2,-2.8,832.9,51
2017/1/1 12:00,61.1,5,348.7,-2.66,832.9,51
2017/1/1 12:15,60.4,5.2,347.3,-2.37,832.9,50
2017/1/1 12:30,54.5,5.2,317.7,-1.86,832.9,48
2017/1/1 12:45,53.3,5.2,326.2,-1.57,832,48
2017/1/1 13:00,51.3,5.4,329.1,-1.65,832.2,49
2017/1/1 13:15,41.7,5.4,328.2,-1.55,832,49
2017/1/1 13:30,34.9,4.6,337.5,-1.2,832,47
2017/1/1 13:45,30.1,4.6,337.4,-1.28,832,48
2017/1/1 14:00,26.6,4.7,317.1,-0.72,832,46
2017/1/1 14:15,23.1,4.4,314.2,-0.62,832,46
2017/1/1 14:30,20.7,4.1,337,-0.89,832,46
2017/1/1 14:45,17.6,4.1,313.9,-1.18,832,47
2017/1/1 15:00,18.2,4.1,311.5,-1.15,832,47
2017/1/1 15:15,18.2,4.1,324,-1.41,832,49
2017/1/1 15:30,15,3.5,309.8,-1.44,832,49
2017/1/1 15:45,12.3,3.4,314.9,-1.14,832,48
2017/1/1 16:00,11.6,3.1,309.3,-0.9,832,47
2017/1/1 16:15,11.2,2.7,304.5,-0.77,832,46
2017/1/1 16:30,10.7,2.3,285.3,-0.61,832.9,46
2017/1/1 16:45,10.1,2.2,291.8,-0.23,832.6,45
2017/1/1 17:00,7,2.1,311.1,-0.68,832.6,47
2017/1/1 17:15,4.9,2.1,303.8,-1.24,832.9,49
2017/1/1 17:30,3.7,2,322.2,-1.68,832.9,50
2017/1/1 17:45,2.7,1.7,307.2,-1.87,832.9,51
2017/1/1 18:00,2.2,1.6,293.1,-2.02,832.9,52
2017/1/1 18:15,2.2,1.9,288.6,-2.04,832.9,52
2017/1/1 18:30,2.9,1.4,300.6,-2.23,832.9,53
2017/1/1 18:45,2.9,1.7,299.4,-2.6,832.9,55
2017/1/1 19:00,1.1,1.2,301.7,-2.53,832.9,56
2017/1/1 19:15,0,1.3,285.7,-2.31,832.9,55
2017/1/1 19:30,0,1.3,289.6,-2.14,832.9,54
2017/1/1 19:45,0,1.1,300.8,-1.98,833.7,53
2017/1/1 20:00,0,2.1,286.1,-1.56,834,50
2017/1/1 20:15,0,2.2,277.3,-1.34,834,48
2017/1/1 20:30,0,1.6,295,-0.96,834,45
2017/1/1 20:45,0,1.9,296.6,-1.11,834,45
2017/1/1 21:00,0,1.7,292.7,-1.22,832.9,45
2017/1/1 21:15,0,2,286.4,-1.43,832.9,46
2017/1/1 21:30,0,1.5,281.4,-1.69,832.9,47
2017/1/1 21:45,0,1.6,293.6,-1.78,833.3,47
2017/1/1 22:00,0,0.6,289.9,-1.86,833.4,47
2017/1/1 22:15,0,0.6,284.8,-1.66,834,46
2017/1/1 22:30,0.1,1.4,262.7,-1.88,834,48
2017/1/1 22:45,0,0.8,271.7,-2.13,834,49
2017/1/1 23:00,2.8,1,280.4,-2.08,834,49
2017/1/1 23:15,8.3,1.1,274.9,-2.25,834,50
2017/1/1 23:30,6.9,2.6,267.4,-2.62,833.7,51
2017/1/1 23:45,11.8,3.3,270.6,-2.9,834,52
2017/1/2 0:00,20.5,3.1,266.1,-3.48,832.9,54
2017/1/2 0:15,19.8,3.9,275.8,-3.04,832.9,53
2017/1/2 0:30,17.6,3.7,294.2,-2.97,832.9,52
2017/1/2 0:45,18.7,3.5,301.9,-2.79,832.9,51
2017/1/2 1:00,14.1,3.6,279.5,-2.62,832.9,50
2017/1/2 1:15,14.3,4.6,278.5,-2.61,832.9,50
2017/1/2 1:30,16.5,3.8,292.8,-2.65,832.9,51
2017/1/2 1:45,16.2,4.1,293.7,-2.89,832.9,51
2017/1/2 2:00,16.1,4.5,290.1,-2.78,832.9,52
2017/1/2 2:15,15.8,4.5,303.5,-2.78,832.9,53
2017/1/2 2:30,13.3,4.7,283.8,-3.04,832.9,54
2017/1/2 2:45,12.8,4.7,281.7,-3.45,832.9,55
2017/1/2 3:00,17.5,4.9,293.5,-3.15,832.9,55
2017/1/2 3:15,26.2,4.8,302.6,-3.02,832.9,54
2017/1/2 3:30,29.4,4.6,311.3,-3.16,832.9,55
2017/1/2 3:45,34.5,5,316.2,-2.54,832.9,53
2017/1/2 4:00,38.4,4.6,294.4,-2.71,832.9,54
2017/1/2 4:15,42,4.7,311.6,-3.02,832.9,56
2017/1/2 4:30,46,4.6,303.8,-3.25,832.9,56
2017/1/2 4:45,49.2,4,299.7,-3.4,832,57
2017/1/2 5:00,50.1,3.9,302.6,-3.47,832,57
2017/1/2 5:15,49.9,3.9,301.3,-3.6,832,57
2017/1/2 5:30,46,3.7,292.6,-3.48,832,57
2017/1/2 5:45,46.8,3.9,278.4,-3.65,832,57
2017/1/2 6:00,51.7,3.5,277.7,-3.91,832,58
2017/1/2 6:15,58.9,3.3,280.6,-3.69,832,58
2017/1/2 6:30,62.5,3.5,284.9,-3.95,832,59
2017/1/2 6:45,66.6,3.4,282.1,-4.36,832,60
2017/1/2 7:00,67.7,3.6,280.3,-4.67,832,61
2017/1/2 7:15,61.7,3.9,279.7,-3.47,832,57
2017/1/2 7:30,57.8,4.1,277.5,-3.44,832.3,56
2017/1/2 7:45,60.5,3.6,279.2,-3.85,832.9,57
2017/1/2 8:00,58.5,3.2,280.2,-4.07,832.9,58
2017/1/2 8:15,55.6,3.8,283.8,-3.9,832.9,57
2017/1/2 8:30,44.6,3.9,284.3,-3.49,832.9,55
2017/1/2 8:45,36,4.2,284.6,-3.59,833.4,55
2017/1/2 9:00,36.9,4.4,278.3,-3.62,834,56
2017/1/2 9:15,38.6,4.3,277.7,-3.2,834,54
2017/1/2 9:30,37.2,4.6,280.8,-3.02,834,54
2017/1/2 9:45,32.5,5.2,286,-2.6,834,53
2017/1/2 10:00,26.8,5.3,277.9,-2.29,834,53
2017/1/2 10:15,26.4,4.8,276.1,-2.16,834,54
2017/1/2 10:30,26.6,4.2,276.5,-1.73,834,53
2017/1/2 10:45,30.2,4,275,-1.12,834,53
2017/1/2 11:00,31.6,4.6,274.4,-0.1,834,51
2017/1/2 11:15,27.2,4.6,269.2,-0.01,834,51
2017/1/2 11:30,17,4.7,266.8,0.36,834,51
2017/1/2 11:45,9.8,4.6,272.8,1.04,834,50
2017/1/2 12:00,6.7,4.6,274.9,1.53,834,50
2017/1/2 12:15,2.2,5.2,274.6,1.73,834,50
2017/1/2 12:30,2.5,5.3,275.1,2.05,833.9,48
2017/1/2 12:45,4.8,4.8,275.3,1.84,832.9,49
2017/1/2 13:00,8.4,4.2,275.3,2.14,832.9,48
2017/1/2 13:15,10.8,4,275.2,2.62,832.9,48
2017/1/2 13:30,14.6,4.6,275.2,2.86,832.9,47
2017/1/2 13:45,17.6,4.6,275.1,3.19,832.9,45
2017/1/2 14:00,15.3,4.7,276.3,3.63,832.9,41
2017/1/2 14:15,13,4.6,275.5,3.92,832.9,39
2017/1/2 14:30,10.6,4.8,266.7,3.94,832.9,39
2017/1/2 14:45,8.8,4.6,270.6,4.12,832.9,39
2017/1/2 15:00,6.4,4.5,270.4,4.44,832.9,38
2017/1/2 15:15,6.9,4.2,265.3,4.65,832.9,38
2017/1/2 15:30,8.3,4.5,267.7,4.67,832.9,38
2017/1/2 15:45,9.9,4.4,260.9,4.91,832.9,38
2017/1/2 16:00,11.3,4.9,258.2,5.11,832.9,37
2017/1/2 16:15,11.8,5.4,270.9,5.12,832.9,36
2017/1/2 16:30,12,5.7,272,4.99,833.4,36
2017/1/2 16:45,13.3,6,264.8,4.83,834,35
2017/1/2 17:00,14.3,6.2,259.5,4.23,834,35
2017/1/2 17:15,15,5.8,262.3,4.11,833.7,35
2017/1/2 17:30,17.7,5.6,266.8,3.72,832.9,34
2017/1/2 17:45,23.4,5.6,268.4,3.1,832.9,35
2017/1/2 18:00,25.1,5.8,264.6,2.98,832.9,35
2017/1/2 18:15,28.1,5.8,263.3,2.54,832.9,33
2017/1/2 18:30,31.5,5.5,268,2.06,832.9,30
2017/1/2 18:45,30.5,5.8,275.5,1.88,832.9,30
2017/1/2 19:00,31.5,5.7,271.8,1.66,832.9,30
2017/1/2 19:15,32.5,5.8,243,1.33,832.9,30
2017/1/2 19:30,32.7,5.5,258.2,1.3,832.9,31
2017/1/2 19:45,37.2,5.9,263.3,1.14,832.9,32
2017/1/2 20:00,41.3,5.5,261.3,1.09,832.9,32
2017/1/2 20:15,37.4,5.6,250.2,1.67,833.3,31
2017/1/2 20:30,35.8,5.6,254.1,1.51,834,31
2017/1/2 20:45,37.7,5.1,250.7,1.57,834,31
2017/1/2 21:00,38.5,5.2,235.3,1.79,834,30
2017/1/2 21:15,43.1,5.1,229.9,2.01,834,29
2017/1/2 21:30,43.3,5.1,229.5,2.19,834,26
2017/1/2 21:45,42.2,5.3,221.6,2.11,834,26
2017/1/2 22:00,39.5,5.2,216.7,2.17,834,25
2017/1/2 22:15,37.3,5.1,219.4,2.25,834,25
2017/1/2 22:30,32.9,4.8,216.4,2.34,834,25
2017/1/2 22:45,29,4.9,206.7,2.46,834,24
2017/1/2 23:00,26.2,4.4,204.9,2.59,834,24
2017/1/2 23:15,24.3,2.7,212.7,2.72,834,24
2017/1/2 23:30,22.2,2.9,213.6,2.61,834,24
2017/1/2 23:45,21.7,2.8,207.5,2.56,834,24
2017/1/3 0:00,18.3,2.9,209.4,2.5,834,23
2017/1/3 0:15,16.5,3.3,219.4,2.44,833,24
2017/1/3 0:30,15.8,3.4,270.6,2.73,832.9,24
2017/1/3 0:45,12.7,3.4,270.4,2.8,832.9,24
2017/1/3 1:00,11.4,3.9,265.3,2.79,832.9,23
2017/1/3 1:15,10.8,3.5,267.7,2.62,832.9,24
2017/1/3 1:30,9.4,3.8,260.9,2.45,832.9,24
2017/1/3 1:45,8.6,4,258.2,2.52,832.9,24
2017/1/3 2:00,5.7,3.9,270.9,2.24,832.9,25
2017/1/3 2:15,5,4.4,272,1.8,832.9,25
2017/1/3 2:30,5.1,5.5,264.8,1.88,832.9,25
2017/1/3 2:45,4.6,5.3,259.5,1.94,832.9,25
2017/1/3 3:00,3.6,5.1,262.3,0.92,832.9,26
2017/1/3 3:15,2.9,4.7,266.8,-0.57,832.9,29
2017/1/3 3:30,4.4,4.6,268.4,0.45,832.9,28
2017/1/3 3:45,5.8,4.6,264.6,0.9,832.9,27
2017/1/3 4:00,8.1,4.3,263.3,2.36,832.9,24
2017/1/3 4:15,8.6,3.9,268,2.33,832.9,24
2017/1/3 4:30,7.1,4.3,275.5,2.51,832.6,23
2017/1/3 4:45,4.9,4.2,271.8,2.69,832,23
2017/1/3 5:00,3.1,4.1,243,2.48,832,23
2017/1/3 5:15,2.6,4.2,258.2,0.13,832,27
2017/1/3 5:30,1.9,4.2,263.3,0.37,832,27
2017/1/3 5:45,1,5.1,261.3,0.42,832,27
2017/1/3 6:00,0.7,4.7,250.2,0.33,832,27
2017/1/3 6:15,1.4,4.6,254.1,0.17,832,27
2017/1/3 6:30,3,4.6,250.7,0.19,832,27
2017/1/3 6:45,1.9,4.3,235.3,0.52,832,26
2017/1/3 7:00,1.1,3.9,229.9,0.98,832,25
2017/1/3 7:15,0.7,4.3,229.5,1.4,832,24
2017/1/3 7:30,1.1,4.2,221.6,1.34,832,24
2017/1/3 7:45,0.6,4.1,216.7,1.13,832,24
2017/1/3 8:00,0.7,4.2,219.4,1.42,832,24
2017/1/3 8:15,0.2,4.2,216.4,1.59,832,23
2017/1/3 8:30,0,4.4,206.7,1.92,832,23
2017/1/3 8:45,0.2,5.4,204.9,2.22,832.5,22
2017/1/3 9:00,0.3,5.6,212.7,2.2,832.9,22
2017/1/3 9:15,0.2,5.6,213.6,2.69,832.9,22
2017/1/3 9:30,0.1,6.2,207.5,3.9,832.9,21
2017/1/3 9:45,0,6,209.4,3.7,832.3,22
2017/1/3 10:00,0,6.2,219.4,3.32,832.9,22
2017/1/3 10:15,0,6.3,218.1,3.72,832.6,22
2017/1/3 10:30,0,6.3,215.3,4.06,832,22
2017/1/3 10:45,0,6.1,213.9,3.86,832.9,22
2017/1/3 11:00,0.2,5.9,219.7,3.4,832.9,23
2017/1/3 11:15,0.7,6.1,212.3,4.21,832.9,21
2017/1/3 11:30,1.4,6.2,201.1,3.52,832,23
2017/1/3 11:45,1.3,6.8,212,3.75,832,25
2017/1/3 12:00,2.2,5.9,220.7,4.14,832,24
2017/1/3 12:15,4.7,6.5,216.9,4.17,832,23
2017/1/3 12:30,7.4,6.3,209.5,4.36,831.2,23
2017/1/3 12:45,8.4,5.6,216.7,4.48,831,23
2017/1/3 13:00,7.8,6.2,217.4,4.85,831,21
2017/1/3 13:15,7.6,6.6,214.5,4.82,830.7,22
2017/1/3 13:30,7.1,7,213.2,5.25,830,22
2017/1/3 13:45,9,7.2,216.1,5.52,830,22
2017/1/3 14:00,10.7,7.1,213.4,5.35,830,21
2017/1/3 14:15,12.8,6.7,206.2,5.3,829,22
2017/1/3 14:30,13.4,6.7,204.8,5.58,829,24
2017/1/3 14:45,12.6,6.9,203.5,5.71,829,24
2017/1/3 15:00,15.2,7.2,197.3,5.82,829,24
2017/1/3 15:15,17.8,7,209.7,6.17,829,23
2017/1/3 15:30,18,6.8,207.3,6.04,829,23
2017/1/3 15:45,18.2,7,199.2,6.14,829,23
2017/1/3 16:00,20.4,7.4,201.6,6.15,829,23
2017/1/3 16:15,23.7,7.9,198.9,6,829,23
2017/1/3 16:30,26,8.1,197,5.87,829,25
2017/1/3 16:45,26.7,8.2,198.4,5.59,829,27
2017/1/3 17:00,24.1,8.2,202.2,5.44,829,29
2017/1/3 17:15,22.1,8.1,206.9,5.23,829,30
2017/1/3 17:30,23.1,8,212.3,4.84,829,32
2017/1/3 17:45,26.3,7.6,212.5,4.21,829,33
2017/1/3 18:00,29.8,7.9,213.2,3.54,829,35
2017/1/3 18:15,32.6,7.9,214.4,3.3,829,36
2017/1/3 18:30,37,7.6,221.4,2.96,829,36
2017/1/3 18:45,38.6,7.4,227,2.82,829,37
2017/1/3 19:00,41.8,7.1,234.8,2.74,829,38
2017/1/3 19:15,45.7,6.9,241.5,2.67,829,38
2017/1/3 19:30,51,7,228.2,2.49,829,39
2017/1/3 19:45,56.9,6.3,204.3,2.33,829,40
2017/1/3 20:00,54,6.5,189.9,2.36,829,41
2017/1/3 20:15,50.1,6.2,203.2,2.24,829,42
2017/1/3 20:30,52.7,6.2,210.3,2.1,829,44
2017/1/3 20:45,52.5,6.3,212.8,1.77,829,45
2017/1/3 21:00,50.6,6.1,215.3,1.67,829,47
2017/1/3 21:15,50.3,6.2,215.4,1.58,829,47
2017/1/3 21:30,48.6,5.9,215.1,1.54,829,48
2017/1/3 21:45,46,5.8,213.1,1.53,829,49
2017/1/3 22:00,43.6,5.7,212.4,1.38,829,51
2017/1/3 22:15,42.5,5.3,218.1,1.3,829,52
2017/1/3 22:30,44.1,5.1,214.9,1.07,829,53
2017/1/3 22:45,45.2,5.1,211.8,1.02,829,53
2017/1/3 23:00,44.2,4.8,215.9,0.69,829,55
2017/1/3 23:15,49.7,4.9,217.5,0.76,829,55
2017/1/3 23:30,53.1,4.8,216.9,1.01,829,54
2017/1/3 23:45,49,4.8,215.6,1.17,829,54
2017/1/4 0:00,49.4,5,212.5,0.97,829,55
2017/1/4 0:15,48.8,5.4,211.9,0.92,829,57
2017/1/4 0:30,51.9,5.2,212.1,0.86,829,57
2017/1/4 0:45,51.9,5.1,206.4,0.28,829,58
2017/1/4 1:00,51.5,5.2,208.6,0.21,829,59
2017/1/4 1:15,51,5.4,210.6,0.1,829,60
2017/1/4 1:30,50.6,5.7,208.6,0,828.3,61
2017/1/4 1:45,47.5,5.9,198,-0.02,828.6,62
2017/1/4 2:00,47.9,5.6,191.1,0.27,828.7,62
2017/1/4 2:15,47.7,5.8,201.5,0.77,828.3,61
2017/1/4 2:30,50.6,5.3,210.3,0.56,827.9,62
2017/1/4 2:45,46.4,4.7,213.9,0.39,827.9,62
2017/1/4 3:00,38.7,4.7,218.1,0.33,827.9,63
2017/1/4 3:15,36.5,4.6,223.3,0.22,827.9,64
2017/1/4 3:30,34.8,4.9,223.7,-0.17,827.9,65
2017/1/4 3:45,30.9,5,225.2,-0.32,827.9,65
2017/1/4 4:00,31.6,4.9,225.6,-0.6,827.9,66
2017/1/4 4:15,29.8,4.8,216,-0.48,827.9,66
2017/1/4 4:30,29.6,4.7,211.8,-0.32,827.9,66
2017/1/4 4:45,30.4,4.7,217.9,-0.21,827.9,66
2017/1/4 5:00,29.9,5,220.7,-0.37,827.9,67
2017/1/4 5:15,30.6,5,217.5,-0.48,827.7,67
2017/1/4 5:30,34.3,4.7,215.6,-0.65,827.6,68
2017/1/4 5:45,39.8,4.8,215.4,-0.92,827.9,68
2017/1/4 6:00,40.3,5.4,209.3,-1.17,827.9,69
2017/1/4 6:15,43.4,5.3,204.1,-1.2,827.3,70
2017/1/4 6:30,37.8,4.9,203,-1.36,827,71
2017/1/4 6:45,28.7,5.1,203,-1.35,827,71
2017/1/4 7:00,24.7,5.4,203,-1.25,827,71
2017/1/4 7:15,25.3,5.8,202.4,-1.01,827,71
2017/1/4 7:30,30.9,6.2,201.9,-0.7,827,70
2017/1/4 7:45,33.7,6.1,201.8,-1.43,827,72
2017/1/4 8:00,33.5,6.1,201.8,-2.04,827,74
2017/1/4 8:15,35.1,6.3,201.7,-2.22,827,75
2017/1/4 8:30,44.2,6.3,194.3,-2.1,827,74
2017/1/4 8:45,49,6.5,190.7,-2.02,827.6,74
2017/1/4 9:00,46.2,6.6,189.6,-1.75,827.9,73
2017/1/4 9:15,52.9,6.7,189.3,-1.28,827.9,72
2017/1/4 9:30,56.7,6.8,189.9,-0.93,827.9,70
2017/1/4 9:45,54.7,7,190.2,-0.94,828.7,70
2017/1/4 10:00,54.2,6.9,190.3,-0.67,827.9,70
2017/1/4 10:15,48.5,6.9,190.3,-0.27,827.9,69
2017/1/4 10:30,35.4,6.9,190.4,0.11,828.3,68
2017/1/4 10:45,36,6.6,190.5,0.46,828.6,66
2017/1/4 11:00,31.4,6.3,190.5,0.77,827.9,65
2017/1/4 11:15,27.7,6.3,190.4,1.15,827.9,63
2017/1/4 11:30,27.3,6.3,190.5,1.44,827.9,63
2017/1/4 11:45,26,6.2,192.5,1.32,827.9,63
2017/1/4 12:00,26.8,6.6,193.9,1.5,827.9,62
2017/1/4 12:15,22.7,6.3,194,1.7,827.9,62
2017/1/4 12:30,22.9,6,189.9,1.88,827.3,62
2017/1/4 12:45,27.7,5.8,180.8,1.86,827,63
2017/1/4 13:00,21.3,5.4,185,2.55,827,61
2017/1/4 13:15,15.8,5.1,187.6,2.56,827,63
2017/1/4 13:30,12.9,5,180.9,2.99,827,62
2017/1/4 13:45,11.2,4.9,178.8,3.07,826.3,60
2017/1/4 14:00,10.8,5.2,178.3,3.15,826,60
2017/1/4 14:15,9.2,5.2,177,3.51,826,58
2017/1/4 14:30,12.7,5.1,176.5,3.81,826,58
2017/1/4 14:45,12.5,4.9,184.7,4.01,826,57
2017/1/4 15:00,10.1,4.6,188.7,4.12,826,56
2017/1/4 15:15,7,4.2,189.5,4.3,826,56
2017/1/4 15:30,6.6,4.1,189.4,4.31,826,57
2017/1/4 15:45,4.6,4.1,188.3,4.42,826,57
2017/1/4 16:00,2.3,3.9,199.1,4.53,826,57
2017/1/4 16:15,0.9,4,214.4,4.56,826,56
2017/1/4 16:30,0.7,3.6,226,4.44,826,58
2017/1/4 16:45,1,3.5,217.1,4.37,826,58
2017/1/4 17:00,0.9,3.5,206.4,4.38,826.6,58
2017/1/4 17:15,0.4,3.2,213.6,4.15,827,59
2017/1/4 17:30,0.2,3,215.1,3.79,827,58
2017/1/4 17:45,0.1,2.5,214.1,3.21,827,59
2017/1/4 18:00,0.1,2.6,207.2,2.81,827,60
2017/1/4 18:15,0.3,3,216,2.55,827,60
2017/1/4 18:30,0.7,2.2,209.2,2.38,826,60
2017/1/4 18:45,0.5,2.1,203.2,2.23,827,61
2017/1/4 19:00,0.3,2.3,218.8,2.46,827,61
2017/1/4 19:15,0.4,2.4,208,2.54,827,61
2017/1/4 19:30,0.9,2.2,213.2,2.43,827,62
2017/1/4 19:45,1.3,2.1,217.4,2.16,827,63
2017/1/4 20:00,1.6,2,206.8,2.25,827,63
2017/1/4 20:15,2.5,2,221.9,2.18,827.2,63
2017/1/4 20:30,4,1.9,225.7,1.89,827.9,64
2017/1/4 20:45,5.2,2,224.7,1.99,827.9,64
2017/1/4 21:00,4.3,2,229.1,1.95,827.9,64
2017/1/4 21:15,2.5,2.3,233.7,1.85,827.3,64
2017/1/4 21:30,1.2,2.2,217.3,1.72,827,65
2017/1/4 21:45,1.6,2.2,196.6,1.71,827.6,64
2017/1/4 22:00,1.5,2.6,205.4,1.51,827.9,65
2017/1/4 22:15,0.7,2.3,200.6,1.61,827.9,66
2017/1/4 22:30,1.2,2.5,211.2,1.47,827.9,66
2017/1/4 22:45,2.1,3.3,219.2,1.33,827.9,67
2017/1/4 23:00,3.7,3.6,207.4,1.19,827.9,69
2017/1/4 23:15,2.8,3.5,186.4,1.03,827.9,69
2017/1/4 23:30,2.3,3.4,217.4,0.76,827.9,70
2017/1/4 23:45,2,3.5,213.8,0.9,827.9,71
2017/1/5 0:00,2.4,3.8,164.2,0.82,827.9,71
2017/1/5 0:15,6.5,3.9,175.2,0.49,827.9,72
2017/1/5 0:30,10,4.1,138.2,0.05,827.9,73
2017/1/5 0:45,7.9,4.1,117.4,-0.1,827.9,74
2017/1/5 1:00,5.7,4.5,108.4,-0.21,827.9,74
2017/1/5 1:15,4.8,4.5,99.7,-0.25,827.9,75
2017/1/5 1:30,4,4.9,98.2,-0.28,827.9,76
2017/1/5 1:45,3.3,4.9,95.1,-0.33,827.9,76
2017/1/5 2:00,2.6,4.3,97.2,-0.22,827.4,77
2017/1/5 2:15,1.3,4.6,98.5,-0.09,827,76
2017/1/5 2:30,1.2,4.9,97.5,-0.74,827.9,78
2017/1/5 2:45,2.5,5.3,98.3,-0.44,827.9,78
2017/1/5 3:00,3.3,5.6,103.4,-0.06,827.9,77
2017/1/5 3:15,1.5,5.2,103,0.44,827.9,75
2017/1/5 3:30,1,5.4,97.7,0.32,827.9,75
2017/1/5 3:45,3,5.7,97.5,0,827.9,76
2017/1/5 4:00,2.7,5.8,97.3,-0.21,827.9,77
2017/1/5 4:15,1,5.8,95.2,-1.02,827.9,79
2017/1/5 4:30,1.2,5.7,88.5,-0.34,827.9,78
2017/1/5 4:45,0.9,5.8,91,-0.49,827.9,78
2017/1/5 5:00,0.2,5.9,94.2,-1.63,827.9,81
2017/1/5 5:15,0.3,6.1,96.6,-1.32,827.9,82
2017/1/5 5:30,0.4,6.1,97.5,-0.02,827.9,76
2017/1/5 5:45,0.1,5.8,97.3,-0.03,827.9,76
2017/1/5 6:00,0,5.9,97.2,0.39,827.9,74
2017/1/5 6:15,0,6,106.3,-0.35,827.9,77
2017/1/5 6:30,0,5.9,107.9,-0.92,827.9,79
2017/1/5 6:45,0,6.1,103.8,-0.32,827.9,77
2017/1/5 7:00,0,6.1,110.7,-0.33,827.9,75
2017/1/5 7:15,0,5.8,113.1,-0.01,827.9,73
2017/1/5 7:30,0,5.2,119.3,1.11,827.9,68
2017/1/5 7:45,0,4.8,115,1.37,827.9,66
2017/1/5 8:00,0,4.7,118.9,1.52,827.9,65
2017/1/5 8:15,0.6,4.5,116.6,0.52,827.9,68
2017/1/5 8:30,2.7,4.9,119.8,-0.59,827.9,73
2017/1/5 8:45,6,5,121.3,-0.71,828.2,77
2017/1/5 9:00,8.2,4.7,132.4,-0.02,829,73
2017/1/5 9:15,9.2,4.6,131.1,0.12,829,73
2017/1/5 9:30,11.4,4.5,115.6,-0.1,829,75
2017/1/5 9:45,14,4.7,124.6,-0.26,829,79
2017/1/5 10:00,16.9,4.6,133,-0.74,829,82
2017/1/5 10:15,18.6,4.5,139.2,-1.14,830,85
2017/1/5 10:30,21.1,4.8,135.7,-1.63,830,86
2017/1/5 10:45,23.1,4.9,138.8,-1.69,829.7,86
2017/1/5 11:00,23.9,4.7,138.1,-1.75,829.9,86
2017/1/5 11:15,28.7,4.5,142.9,-1.38,829,85
2017/1/5 11:30,31,4.5,145.5,-0.99,829,84
2017/1/5 11:45,35.7,4.4,152.7,-0.89,829.6,83
2017/1/5 12:00,33.1,4.3,148.7,-0.3,829,83
2017/1/5 12:15,38.6,4.4,144.7,-0.03,829,83
2017/1/5 12:30,43.1,4.4,142.8,0.2,829,82
2017/1/5 12:45,44.4,4.7,143.2,0.73,829,79
2017/1/5 13:00,46.4,4.7,143.6,1.08,828.6,79
2017/1/5 13:15,50.1,5.1,146.9,1.83,827.9,75
