Year,Month,Day,Hour,Minute,power (MW),wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3)
2012,5,2,2,40,0.428,202.34,5.642,278.122,100942.376,1.253
2012,5,2,2,45,0.468,202.895,5.813,278.092,100941.464,1.253
2012,5,2,2,50,0.517,203.609,6.006,278.064,100943.288,1.253
2012,5,2,2,55,0.565,204.082,6.161,278.04,100946.04,1.253
2012,5,2,3,0,0.616,204.615,6.326,278.015,100944.208,1.253
2012,5,2,3,5,0.67,205.494,6.503,277.994,100946.952,1.253
2012,5,2,3,10,0.724,206.785,6.68,277.973,100946.952,1.253
2012,5,2,3,15,0.782,208.18,6.866,277.957,100944.208,1.253
2012,5,2,3,20,0.834,209.614,7.019,277.945,100944.208,1.253
2012,5,2,3,25,0.84,210.784,7.034,277.945,100947.864,1.253
2012,5,2,3,30,0.822,211.745,6.988,277.954,100953.36,1.253
2012,5,2,3,35,0.764,212.739,6.808,278.046,100957.024,1.253
2012,5,2,3,40,0.738,213.338,6.723,278.064,100964.352,1.253
2012,5,2,3,45,0.711,213.662,6.637,278.046,100968.008,1.253
2012,5,2,3,50,0.723,213.838,6.674,277.97,100969.84,1.253
2012,5,2,3,55,0.701,213.822,6.604,277.918,100974.424,1.254
2012,5,2,4,0,0.648,213.415,6.43,277.875,100978.088,1.254
2012,5,2,4,5,0.582,213.218,6.216,277.93,100977.168,1.254
2012,5,2,4,10,0.538,212.559,6.073,277.906,100979.912,1.254
2012,5,2,4,15,0.51,211.811,5.981,277.884,100985.408,1.254
2012,5,2,4,20,0.497,211.092,5.935,277.799,100991.816,1.254
2012,5,2,4,25,0.495,210.592,5.926,277.796,100993.648,1.254
2012,5,2,4,30,0.481,210.207,5.865,277.811,100993.648,1.254
2012,5,2,4,35,0.459,209.642,5.771,277.811,100991.816,1.254
2012,5,2,4,40,0.428,208.68,5.636,277.82,100994.56,1.254
2012,5,2,4,45,0.4,207.647,5.517,277.832,101001.888,1.254
2012,5,2,4,50,0.371,206.955,5.395,277.869,101003.72,1.254
2012,5,2,4,55,0.343,206.417,5.273,277.887,101006.472,1.254
2012,5,2,5,0,0.322,206.076,5.185,277.906,101011.96,1.254
2012,5,2,5,5,0.294,206.109,5.062,277.982,101011.96,1.254
2012,5,2,5,10,0.27,206.225,4.962,277.991,101011.04,1.254
2012,5,2,5,15,0.253,206.34,4.858,277.988,101013.792,1.254
2012,5,2,5,20,0.244,206.774,4.803,277.988,101012.872,1.254
2012,5,2,5,25,0.233,206.532,4.736,277.997,101016.536,1.254
2012,5,2,5,30,0.214,205.999,4.623,278.012,101018.368,1.254
2012,5,2,5,35,0.192,205.4,4.489,278.028,101019.28,1.254
2012,5,2,5,40,0.18,205.213,4.416,278.04,101021.12,1.254
2012,5,2,5,45,0.183,205.554,4.437,278.046,101021.12,1.254
2012,5,2,5,50,0.196,205.774,4.516,278.064,101022.032,1.254
2012,5,2,5,55,0.208,205.208,4.589,278.089,101020.192,1.254
2012,5,2,6,0,0.216,204.478,4.638,278.125,101020.192,1.254
2012,5,2,6,5,0.214,203.527,4.626,278.186,101024.776,1.253
2012,5,2,6,10,0.212,202.681,4.611,278.235,101023.856,1.253
2012,5,2,6,15,0.21,202.006,4.602,278.281,101019.28,1.253
2012,5,2,6,20,0.2,201.215,4.541,278.348,101020.192,1.253
2012,5,2,6,25,0.193,201.028,4.498,278.403,101021.12,1.253
2012,5,2,6,30,0.185,201.248,4.452,278.452,101022.032,1.252
2012,5,2,6,35,0.175,201.445,4.388,278.522,101021.12,1.252
2012,5,2,6,40,0.168,201.72,4.348,278.553,101020.192,1.252
2012,5,2,6,45,0.149,201.391,4.235,278.574,101020.192,1.252
2012,5,2,6,50,0.13,199.919,4.116,278.58,101025.688,1.252
2012,5,2,6,55,0.115,198.09,4.028,278.589,101030.264,1.252
2012,5,2,7,0,0.105,196.519,3.964,278.604,101034.84,1.252
2012,5,2,7,5,0.102,195.53,3.936,278.65,101033.928,1.252
2012,5,2,7,10,0.096,194.503,3.875,278.69,101032.104,1.252
2012,5,2,7,15,0.088,193.552,3.784,278.742,101033.016,1.252
2012,5,2,7,20,0.081,193.19,3.714,278.885,101034.84,1.251
2012,5,2,7,25,0.076,193.091,3.659,278.974,101039.424,1.251
2012,5,2,7,30,0.071,193.157,3.613,279.053,101039.424,1.251
2012,5,2,7,35,0.068,193.953,3.576,279.316,101043.088,1.25
2012,5,2,7,40,0.061,194.827,3.512,279.456,101044.92,1.25
2012,5,2,7,45,0.057,195.519,3.466,279.584,101043.088,1.249
2012,5,2,7,50,0.053,195.705,3.43,279.746,101044.0,1.248
2012,5,2,7,55,0.052,196.112,3.415,279.862,101046.752,1.248
2012,5,2,8,0,0.049,196.568,3.387,279.969,101050.416,1.248
2012,5,2,8,5,0.05,197.013,3.393,280.1,101054.08,1.247
2012,5,2,8,10,0.051,197.936,3.411,280.198,101054.08,1.247
2012,5,2,8,15,0.054,198.919,3.433,280.295,101056.824,1.247
2012,5,2,8,20,0.055,200.138,3.445,280.423,101057.736,1.246
2012,5,2,8,25,0.054,202.127,3.436,280.527,101058.648,1.246
2012,5,2,8,30,0.053,204.324,3.43,280.619,101058.656,1.245
2012,5,2,8,35,0.056,206.131,3.46,280.619,101056.824,1.245
2012,5,2,8,40,0.056,207.395,3.463,280.683,101056.824,1.245
2012,5,2,8,45,0.059,208.504,3.488,280.747,101057.736,1.244
2012,5,2,8,50,0.059,209.686,3.494,280.78,101053.16,1.244
2012,5,2,8,55,0.055,210.834,3.451,280.838,101052.24,1.244
2012,5,2,9,0,0.048,211.779,3.381,280.896,101052.24,1.243
2012,5,2,9,5,0.039,212.724,3.289,280.976,101053.16,1.243
2012,5,2,9,10,0.032,214.097,3.207,281.031,101050.416,1.243
2012,5,2,9,15,0.025,216.107,3.14,281.083,101048.576,1.243
2012,5,2,9,20,0.02,218.854,3.088,281.217,101046.752,1.242
2012,5,2,9,25,0.016,222.051,3.045,281.278,101041.256,1.242
2012,5,2,9,30,0.01,224.984,2.984,281.327,101040.344,1.242
2012,5,2,9,35,0.01,227.829,2.938,281.482,101041.256,1.241
2012,5,2,9,40,0.01,231.075,2.942,281.553,101035.768,1.241
2012,5,2,9,45,0.01,233.64,2.969,281.614,101033.928,1.241
2012,5,2,9,50,0.017,235.299,3.057,281.693,101027.52,1.24
2012,5,2,9,55,0.026,235.75,3.146,281.757,101022.032,1.24
2012,5,2,10,0,0.036,235.36,3.256,281.821,101017.456,1.24
2012,5,2,10,5,0.041,235.03,3.311,281.907,101012.872,1.24
2012,5,2,10,10,0.04,235.124,3.296,281.98,101008.296,1.239
2012,5,2,10,15,0.039,235.349,3.289,282.068,101004.632,1.239
2012,5,2,10,20,0.042,235.475,3.323,282.163,100998.224,1.238
2012,5,2,10,25,0.047,235.904,3.372,282.254,100993.648,1.238
2012,5,2,10,30,0.05,236.574,3.399,282.34,100991.824,1.238
2012,5,2,10,35,0.05,237.431,3.402,282.425,100986.328,1.237
2012,5,2,10,40,0.047,238.14,3.372,282.499,100981.752,1.237
2012,5,2,10,45,0.041,238.513,3.314,282.572,100978.088,1.236
2012,5,2,10,50,0.037,239.029,3.268,282.657,100975.336,1.236
2012,5,2,10,55,0.036,239.342,3.262,282.727,100965.264,1.236
2012,5,2,11,0,0.035,239.441,3.247,282.807,100960.688,1.235
2012,5,2,11,5,0.03,239.82,3.201,282.886,100954.28,1.235
2012,5,2,11,10,0.025,240.513,3.149,282.962,100950.616,1.235
2012,5,2,11,15,0.022,241.117,3.119,283.036,100944.208,1.234
2012,5,2,11,20,0.016,241.644,3.048,283.112,100938.72,1.234
2012,5,2,11,25,0.01,241.875,2.981,283.185,100934.144,1.233
2012,5,2,11,30,0.009,241.348,2.905,283.262,100929.56,1.233
2012,5,2,11,35,0.008,240.93,2.807,283.344,100924.984,1.232
2012,5,2,11,40,0.008,240.024,2.792,283.42,100918.568,1.232
2012,5,2,11,45,0.009,239.464,2.859,283.497,100912.168,1.232
2012,5,2,11,50,0.009,239.205,2.917,283.573,100906.672,1.231
2012,5,2,11,55,0.01,239.178,2.966,283.649,100900.264,1.231
2012,5,2,12,0,0.015,238.426,3.039,283.722,100894.768,1.23
2012,5,2,12,5,0.021,237.261,3.103,283.808,100892.024,1.23
2012,5,2,12,10,0.024,237.437,3.134,283.887,100883.784,1.23
2012,5,2,12,15,0.025,237.58,3.149,283.963,100881.952,1.229
2012,5,2,12,20,0.028,238.624,3.183,284.04,100875.536,1.229
2012,5,2,12,25,0.03,239.168,3.207,284.113,100872.8,1.229
2012,5,2,12,30,0.038,240.898,3.283,284.183,100868.216,1.228
2012,5,2,12,35,0.045,242.749,3.357,284.241,100860.888,1.228
2012,5,2,12,40,0.048,243.155,3.393,284.299,100857.232,1.228
2012,5,2,12,45,0.048,243.468,3.396,284.36,100852.656,1.227
2012,5,2,12,50,0.044,244.473,3.353,284.412,100845.328,1.227
2012,5,2,12,55,0.038,245.407,3.292,284.467,100840.752,1.227
2012,5,2,13,0,0.039,245.199,3.299,284.525,100837.088,1.226
2012,5,2,13,5,0.041,245.786,3.32,284.574,100832.504,1.226
2012,5,2,13,10,0.042,247.187,3.329,284.629,100825.184,1.226
2012,5,2,13,15,0.046,248.005,3.378,284.681,100818.784,1.226
2012,5,2,13,20,0.052,247.731,3.433,284.733,100812.368,1.225
2012,5,2,13,25,0.055,247.115,3.469,284.797,100805.96,1.225
2012,5,2,13,30,0.057,246.709,3.494,284.861,100797.72,1.225
2012,5,2,13,35,0.057,245.869,3.488,284.931,100791.312,1.224
2012,5,2,13,40,0.054,244.584,3.457,285.01,100784.904,1.224
2012,5,2,13,45,0.053,242.721,3.454,285.096,100779.408,1.223
2012,5,2,13,50,0.055,241.079,3.472,285.175,100773.912,1.223
2012,5,2,13,55,0.057,240.606,3.497,285.254,100767.504,1.222
2012,5,2,14,0,0.059,241.491,3.509,285.319,100756.52,1.222
2012,5,2,14,5,0.058,242.864,3.506,285.364,100747.368,1.222
2012,5,2,14,10,0.058,243.792,3.503,285.41,100738.208,1.221
2012,5,2,14,15,0.056,244.732,3.488,285.45,100725.392,1.221
2012,5,2,14,20,0.05,245.929,3.421,285.48,100718.072,1.221
2012,5,2,14,25,0.045,246.1,3.366,285.52,100706.168,1.221
2012,5,2,14,30,0.043,244.54,3.35,285.569,100698.84,1.22
2012,5,2,14,35,0.043,242.282,3.35,285.612,100694.264,1.22
2012,5,2,14,40,0.04,240.233,3.314,285.666,100685.112,1.22
2012,5,2,14,45,0.031,238.201,3.225,285.721,100675.04,1.219
2012,5,2,14,50,0.023,236.053,3.134,285.764,100669.536,1.219
2012,5,2,14,55,0.015,235.004,3.057,285.819,100661.304,1.219
2012,5,2,15,0,0.01,235.531,3.003,285.865,100653.976,1.218
2012,5,2,15,5,0.01,237.992,2.935,285.889,100648.488,1.218
2012,5,2,15,10,0.009,240.134,2.877,285.92,100645.736,1.218
2012,5,2,15,15,0.009,240.963,2.887,285.953,100642.08,1.218
2012,5,2,15,20,0.009,240.403,2.917,285.975,100642.992,1.218
2012,5,2,15,25,0.01,239.595,2.942,286.014,100635.664,1.217
2012,5,2,15,30,0.01,238.002,2.948,286.06,100631.088,1.217
2012,5,2,15,35,0.01,235.855,2.984,286.081,100624.68,1.217
2012,5,2,15,40,0.012,233.867,3.027,286.124,100621.936,1.217
2012,5,2,15,45,0.017,232.933,3.079,286.167,100614.608,1.216
2012,5,2,15,50,0.022,232.757,3.131,286.185,100610.032,1.216
2012,5,2,15,55,0.024,233.202,3.149,286.213,100605.456,1.216
2012,5,2,16,0,0.024,234.575,3.152,286.237,100600.872,1.216
2012,5,2,16,5,0.024,235.323,3.155,286.246,100594.472,1.216
2012,5,2,16,10,0.027,234.664,3.183,286.277,100591.72,1.215
2012,5,2,16,15,0.035,233.917,3.262,286.31,100587.144,1.215
2012,5,2,16,20,0.044,234.861,3.36,286.32,100581.648,1.215
2012,5,2,16,25,0.05,237.185,3.424,286.344,100577.072,1.215
2012,5,2,16,30,0.054,239.443,3.463,286.356,100567.0,1.215
2012,5,2,16,35,0.054,239.899,3.469,286.329,100556.928,1.215
2012,5,2,16,40,0.045,239.652,3.375,286.329,100553.264,1.215
2012,5,2,16,45,0.028,240.701,3.195,286.329,100549.6,1.215
2012,5,2,16,50,0.011,239.992,3.018,286.289,100546.856,1.215
2012,5,2,16,55,0.009,239.762,2.85,286.292,100545.032,1.214
2012,5,2,17,0,0.007,239.833,2.673,286.289,100539.528,1.214
2012,5,2,17,5,0.006,238.729,2.597,286.255,100535.872,1.214
2012,5,2,17,10,0.006,235.993,2.575,286.258,100532.208,1.214
2012,5,2,17,15,0.005,233.186,2.514,286.268,100523.968,1.214
2012,5,2,17,20,0.003,231.291,2.374,286.24,100520.304,1.214
2012,5,2,17,25,0.002,228.754,2.203,286.243,100513.896,1.214
2012,5,2,17,30,0.0,224.211,2.038,286.255,100507.496,1.214
2012,5,2,17,35,0.0,219.625,1.88,286.234,100499.248,1.213
2012,5,2,17,40,0.0,213.792,1.739,286.24,100492.84,1.213
2012,5,2,17,45,0.0,205.256,1.608,286.246,100485.512,1.213
2012,5,2,17,50,0.0,194.65,1.492,286.228,100475.448,1.213
2012,5,2,17,55,0.0,179.413,1.391,286.228,100469.04,1.213
2012,5,2,18,0,0.0,163.16,1.388,286.231,100462.624,1.213
2012,5,2,18,5,0.0,148.017,1.504,286.219,100458.968,1.212
2012,5,2,18,10,0.0,137.041,1.69,286.228,100452.552,1.212
2012,5,2,18,15,0.0,129.712,1.8,286.243,100445.232,1.212
2012,5,2,18,20,0.0,128.178,1.824,286.225,100433.328,1.212
2012,5,2,18,25,0.0,131.033,1.922,286.222,100421.432,1.212
2012,5,2,18,30,0.0,132.997,2.093,286.228,100413.184,1.212
2012,5,2,18,35,0.002,134.1,2.224,286.21,100408.608,1.212
2012,5,2,18,40,0.003,135.544,2.325,286.204,100405.864,1.212
2012,5,2,18,45,0.004,136.477,2.407,286.191,100402.2,1.212
2012,5,2,18,50,0.005,135.554,2.471,286.164,100396.712,1.212
2012,5,2,18,55,0.005,134.153,2.496,286.143,100390.296,1.212
2012,5,2,19,0,0.004,133.027,2.465,286.115,100387.552,1.212
2012,5,2,19,5,0.003,132.413,2.371,286.085,100380.224,1.212
2012,5,2,19,10,0.002,131.326,2.246,286.057,100376.56,1.212
2012,5,2,19,15,0.001,128.871,2.114,286.033,100374.736,1.212
2012,5,2,19,20,0.0,125.796,1.968,286.011,100368.328,1.212
2012,5,2,19,25,0.0,123.627,1.803,285.99,100364.664,1.212
2012,5,2,19,30,0.0,124.144,1.541,285.95,100358.256,1.212
2012,5,2,19,35,0.0,129.398,1.107,285.895,100353.68,1.212
2012,5,2,19,40,0.0,165.434,0.558,285.804,100351.84,1.212
2012,5,2,19,45,0.0,250.072,0.989,285.651,100347.264,1.213
2012,5,2,19,50,0.003,269.187,2.316,285.386,100345.44,1.214
2012,5,2,19,55,0.067,275.438,3.607,284.989,100350.928,1.216
2012,5,2,20,0,0.167,278.12,4.382,284.562,100361.912,1.218
2012,5,2,20,5,0.186,280.022,4.498,284.229,100362.832,1.22
2012,5,2,20,10,0.146,282.505,4.251,284.043,100361.0,1.22
2012,5,2,20,15,0.1,286.235,3.946,283.976,100361.912,1.221
2012,5,2,20,20,0.078,290.695,3.711,283.967,100361.912,1.221
2012,5,2,20,25,0.065,293.596,3.579,283.964,100358.248,1.221
2012,5,2,20,30,0.059,293.964,3.518,283.954,100361.0,1.221
2012,5,2,20,35,0.058,293.262,3.5,283.93,100360.088,1.221
2012,5,2,20,40,0.055,292.548,3.472,283.893,100361.912,1.221
2012,5,2,20,45,0.05,292.169,3.424,283.86,100358.248,1.221
2012,5,2,20,50,0.043,290.527,3.347,283.835,100359.168,1.221
2012,5,2,20,55,0.037,284.429,3.286,283.82,100361.912,1.221
2012,5,2,21,0,0.05,274.97,3.421,283.802,100361.912,1.221
2012,5,2,21,5,0.072,269.788,3.649,283.768,100361.0,1.222
2012,5,2,21,10,0.067,272.874,3.595,283.683,100350.928,1.222
2012,5,2,21,15,0.052,276.055,3.436,283.57,100348.176,1.222
2012,5,2,21,20,0.055,273.508,3.469,283.433,100348.176,1.223
2012,5,2,21,25,0.06,273.133,3.518,283.277,100344.52,1.224
2012,5,2,21,30,0.053,276.862,3.445,283.13,100341.776,1.224
2012,5,2,21,35,0.037,282.02,3.28,283.018,100337.192,1.225
2012,5,2,21,40,0.019,286.558,3.088,282.95,100333.528,1.225
2012,5,2,21,45,0.009,290.052,2.896,282.917,100329.864,1.225
2012,5,2,21,50,0.007,292.607,2.685,282.908,100326.208,1.225
2012,5,2,21,55,0.004,294.415,2.426,282.911,100320.72,1.224
2012,5,2,22,0,0.001,293.516,2.169,282.917,100319.8,1.224
2012,5,2,22,5,0.0,287.265,1.919,282.917,100322.544,1.224
2012,5,2,22,10,0.0,270.206,1.709,282.889,100327.128,1.225
2012,5,2,22,15,0.0,241.917,1.788,282.828,100336.28,1.225
2012,5,2,22,20,0.002,223.066,2.236,282.737,100342.688,1.226
2012,5,2,22,25,0.005,222.7,2.548,282.606,100341.776,1.226
2012,5,2,22,30,0.003,236.804,2.356,282.465,100333.528,1.227
2012,5,2,22,35,0.0,270.319,2.072,282.34,100321.632,1.227
2012,5,2,22,40,0.005,303.312,2.514,282.264,100303.32,1.226
2012,5,2,22,45,0.008,315.122,2.819,282.239,100291.424,1.226
2012,5,2,22,50,0.007,313.62,2.667,282.215,100288.672,1.227
2012,5,2,22,55,0.004,305.954,2.435,282.163,100290.496,1.227
2012,5,2,23,0,0.003,299.445,2.282,282.084,100287.76,1.227
2012,5,2,23,5,0.001,294.474,2.127,282.004,100290.496,1.227
2012,5,2,23,10,0.0,291.897,1.953,281.934,100294.168,1.228
2012,5,2,23,15,0.0,295.719,1.828,281.873,100289.584,1.228
2012,5,2,23,20,0.0,303.347,1.837,281.836,100285.92,1.228
2012,5,2,23,25,0.0,311.757,1.919,281.815,100279.512,1.228
2012,5,2,23,30,0.0,321.83,2.032,281.815,100274.024,1.228
2012,5,2,23,35,0.001,330.526,2.151,281.83,100265.784,1.228
2012,5,2,23,40,0.002,335.179,2.221,281.852,100260.288,1.228
2012,5,2,23,45,0.003,338.613,2.291,281.87,100253.88,1.228
2012,5,2,23,50,0.004,343.211,2.398,281.897,100247.472,1.228
2012,5,2,23,55,0.005,347.534,2.542,281.928,100242.888,1.228
2012,5,3,0,0,0.007,350.287,2.652,281.968,100239.232,1.227
2012,5,3,0,5,0.007,350.463,2.716,281.989,100229.168,1.227
2012,5,3,0,10,0.008,348.195,2.801,282.001,100221.832,1.227
2012,5,3,0,15,0.009,346.509,2.923,282.001,100209.936,1.227
2012,5,3,0,20,0.01,346.734,2.978,281.998,100200.784,1.227
2012,5,3,0,25,0.01,348.266,2.957,281.989,100195.28,1.227
2012,5,3,0,30,0.009,350.792,2.905,281.98,100187.96,1.227
2012,5,3,0,35,0.009,352.946,2.856,281.968,100183.384,1.227
2012,5,3,0,40,0.008,353.835,2.762,281.952,100180.632,1.227
2012,5,3,0,45,0.007,354.698,2.688,281.931,100174.224,1.227
2012,5,3,0,50,0.006,355.363,2.6,281.907,100168.736,1.227
2012,5,3,0,55,0.005,355.956,2.523,281.882,100164.16,1.227
2012,5,3,1,0,0.004,356.741,2.444,281.858,100162.328,1.227
2012,5,3,1,5,0.003,357.071,2.365,281.833,100156.832,1.227
2012,5,3,1,10,0.003,356.736,2.301,281.809,100153.168,1.227
2012,5,3,1,15,0.002,356.33,2.215,281.781,100144.928,1.227
2012,5,3,1,20,0.001,356.687,2.124,281.76,100138.52,1.227
2012,5,3,1,25,0.0,357.62,2.032,281.739,100133.024,1.227
2012,5,3,1,30,0.0,359.038,1.965,281.72,100130.28,1.227
2012,5,3,1,35,0.0,359.367,1.87,281.699,100125.704,1.227
2012,5,3,1,40,0.0,359.757,1.788,281.681,100118.376,1.227
2012,5,3,1,45,0.0,1.356,1.712,281.665,100117.464,1.227
2012,5,3,1,50,0.0,3.839,1.623,281.65,100109.216,1.227
2012,5,3,1,55,0.0,7.25,1.516,281.638,100103.728,1.227
2012,5,3,2,0,0.0,10.079,1.413,281.626,100093.656,1.227
2012,5,3,2,5,0.0,12.842,1.339,281.614,100089.08,1.227
2012,5,3,2,10,0.0,17.989,1.266,281.607,100086.336,1.227
2012,5,3,2,15,0.0,25.525,1.205,281.604,100079.92,1.227
2012,5,3,2,20,0.0,32.1,1.184,281.598,100069.848,1.227
2012,5,3,2,25,0.0,37.093,1.211,281.589,100060.696,1.227
2012,5,3,2,30,0.0,42.872,1.202,281.586,100055.2,1.227
2012,5,3,2,35,0.0,52.045,1.068,281.571,100052.464,1.227
2012,5,3,2,40,0.0,67.271,0.933,281.549,100050.624,1.227
2012,5,3,2,45,0.0,81.976,0.933,281.522,100050.624,1.227
2012,5,3,2,50,0.0,88.904,1.028,281.492,100050.624,1.227
2012,5,3,2,55,0.0,87.412,1.153,281.455,100044.216,1.227
2012,5,3,3,0,0.0,81.129,1.278,281.421,100035.064,1.227
2012,5,3,3,5,0.0,75.752,1.394,281.394,100024.08,1.227
2012,5,3,3,10,0.0,71.869,1.541,281.379,100017.664,1.227
2012,5,3,3,15,0.0,68.046,1.76,281.376,100013.088,1.227
2012,5,3,3,20,0.0,63.761,2.029,281.379,100012.168,1.227
2012,5,3,3,25,0.003,60.509,2.285,281.376,100007.592,1.227
2012,5,3,3,30,0.005,58.208,2.475,281.366,100001.184,1.227
2012,5,3,3,35,0.006,56.263,2.612,281.357,99996.608,1.227
2012,5,3,3,40,0.007,55.049,2.731,281.342,99992.032,1.227
2012,5,3,3,45,0.009,55.169,2.85,281.33,99989.288,1.227
2012,5,3,3,50,0.01,56.443,2.981,281.311,99982.872,1.227
2012,5,3,3,55,0.019,58.08,3.085,281.296,99979.208,1.227
2012,5,3,4,0,0.027,59.47,3.17,281.278,99973.72,1.227
2012,5,3,4,5,0.034,60.602,3.25,281.26,99966.4,1.227
2012,5,3,4,10,0.042,61.59,3.329,281.253,99962.736,1.227
2012,5,3,4,15,0.051,61.794,3.421,281.25,99959.984,1.227
2012,5,3,4,20,0.06,61.398,3.515,281.257,99956.328,1.227
2012,5,3,4,25,0.068,60.574,3.604,281.266,99951.752,1.227
2012,5,3,4,30,0.075,59.421,3.674,281.284,99951.752,1.226
2012,5,3,4,35,0.073,58.652,3.662,281.296,99943.504,1.226
2012,5,3,4,40,0.069,58.262,3.61,281.308,99931.608,1.226
2012,5,3,4,45,0.064,57.976,3.561,281.33,99927.032,1.225
2012,5,3,4,50,0.059,57.718,3.512,281.354,99918.792,1.225
2012,5,3,4,55,0.055,58.646,3.469,281.379,99915.128,1.225
2012,5,3,5,0,0.056,60.025,3.476,281.397,99910.544,1.225
2012,5,3,5,5,0.057,60.739,3.494,281.397,99904.144,1.225
2012,5,3,5,10,0.062,60.909,3.543,281.388,99899.56,1.225
2012,5,3,5,15,0.067,60.926,3.598,281.372,99895.896,1.225
2012,5,3,5,20,0.069,61.283,3.613,281.348,99886.744,1.225
2012,5,3,5,25,0.075,62.019,3.68,281.324,99883.08,1.225
2012,5,3,5,30,0.085,62.991,3.784,281.302,99880.336,1.225
2012,5,3,5,35,0.093,64.26,3.872,281.275,99873.92,1.225
2012,5,3,5,40,0.103,65.82,3.973,281.253,99872.096,1.225
2012,5,3,5,45,0.116,67.073,4.062,281.232,99865.688,1.225
2012,5,3,5,50,0.123,68.391,4.107,281.232,99862.024,1.225
2012,5,3,5,55,0.12,69.139,4.086,281.238,99860.192,1.225
2012,5,3,6,0,0.113,69.715,4.046,281.253,99862.936,1.225
2012,5,3,6,5,0.1,70.21,3.946,281.302,99867.512,1.225
2012,5,3,6,10,0.082,70.506,3.756,281.333,99859.272,1.225
2012,5,3,6,15,0.066,71.5,3.585,281.363,99855.616,1.225
2012,5,3,6,20,0.052,72.736,3.439,281.418,99855.616,1.225
2012,5,3,6,25,0.038,73.616,3.289,281.443,99849.2,1.225
2012,5,3,6,30,0.029,73.951,3.195,281.461,99841.88,1.224
2012,5,3,6,35,0.022,73.896,3.125,281.51,99838.216,1.224
2012,5,3,6,40,0.018,73.599,3.076,281.54,99833.64,1.224
2012,5,3,6,45,0.017,73.077,3.067,281.571,99827.232,1.224
2012,5,3,6,50,0.016,72.511,3.057,281.647,99825.4,1.224
2012,5,3,6,55,0.015,72.61,3.048,281.693,99822.656,1.223
2012,5,3,7,0,0.012,72.901,3.021,281.733,99815.328,1.223
2012,5,3,7,5,0.012,72.907,3.015,281.806,99810.752,1.223
2012,5,3,7,10,0.01,72.808,2.987,281.852,99809.832,1.223
2012,5,3,7,15,0.009,72.786,2.92,281.885,99807.088,1.223
2012,5,3,7,20,0.008,72.401,2.81,281.949,99804.344,1.222
2012,5,3,7,25,0.007,71.237,2.716,281.983,99796.104,1.222
2012,5,3,7,30,0.007,70.297,2.706,282.016,99793.36,1.222
2012,5,3,7,35,0.008,70.347,2.761,282.084,99790.608,1.222
2012,5,3,7,40,0.008,71.061,2.783,282.123,99783.288,1.222
2012,5,3,7,45,0.008,71.006,2.752,282.157,99782.368,1.221
2012,5,3,7,50,0.007,70.901,2.67,282.245,99785.12,1.221
2012,5,3,7,55,0.005,71.566,2.551,282.306,99782.368,1.221
