Year,Month,Day,Hour,Minute,power (MW),wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3)
2012,9,1,0,0,0.46,68.918,5.835,286.329,101114.496,1.217
2012,9,1,0,5,0.414,69.918,5.633,286.28,101119.08,1.217
2012,9,1,0,10,0.363,70.764,5.413,286.219,101125.496,1.217
2012,9,1,0,15,0.314,71.835,5.2,286.152,101130.984,1.217
2012,9,1,0,20,0.297,72.511,5.127,286.078,101133.728,1.217
2012,9,1,0,25,0.317,73.319,5.212,286.017,101141.056,1.218
2012,9,1,0,30,0.352,73.616,5.365,285.975,101152.952,1.218
2012,9,1,0,35,0.368,72.479,5.432,285.938,101159.368,1.218
2012,9,1,0,40,0.363,69.463,5.413,285.917,101155.704,1.218
2012,9,1,0,45,0.358,66.249,5.389,285.92,101152.04,1.219
2012,9,1,0,50,0.361,64.167,5.404,285.932,101149.288,1.219
2012,9,1,0,55,0.356,63.178,5.383,285.959,101152.04,1.218
2012,9,1,1,0,0.352,62.805,5.365,285.947,101152.952,1.218
2012,9,1,1,5,0.36,63.354,5.401,285.941,101158.448,1.218
2012,9,1,1,10,0.371,64.7,5.447,285.929,101169.44,1.218
2012,9,1,1,15,0.377,65.639,5.471,285.908,101171.264,1.218
2012,9,1,1,20,0.384,66.287,5.505,285.886,101177.672,1.217
2012,9,1,1,25,0.385,66.716,5.508,285.862,101180.424,1.217
2012,9,1,1,30,0.376,66.656,5.471,285.834,101175.84,1.217
2012,9,1,1,35,0.376,67.133,5.471,285.801,101179.504,1.217
2012,9,1,1,40,0.374,67.468,5.459,285.761,101181.336,1.217
2012,9,1,1,45,0.364,68.144,5.42,285.709,101183.168,1.217
2012,9,1,1,50,0.344,69.243,5.331,285.651,101189.576,1.217
2012,9,1,1,55,0.321,70.583,5.23,285.581,101189.576,1.218
2012,9,1,2,0,0.303,72.275,5.151,285.499,101189.576,1.218
2012,9,1,2,5,0.283,74.137,5.066,285.416,101192.32,1.218
2012,9,1,2,10,0.267,75.499,4.992,285.337,101193.24,1.218
2012,9,1,2,15,0.26,76.559,4.95,285.27,101201.48,1.219
2012,9,1,2,20,0.252,76.905,4.901,285.212,101205.144,1.219
2012,9,1,2,25,0.24,76.186,4.828,285.16,101203.312,1.219
2012,9,1,2,30,0.23,75.345,4.767,285.123,101202.4,1.219
2012,9,1,2,35,0.224,74.966,4.727,285.096,101200.56,1.219
2012,9,1,2,40,0.215,75.049,4.672,285.08,101202.4,1.219
2012,9,1,2,45,0.202,74.917,4.596,285.065,101199.648,1.219
2012,9,1,2,50,0.195,75.461,4.55,285.059,101202.4,1.219
2012,9,1,2,55,0.197,76.532,4.562,285.05,101208.808,1.22
2012,9,1,3,0,0.202,77.845,4.596,285.041,101216.128,1.22
2012,9,1,3,5,0.206,78.702,4.617,285.026,101217.96,1.22
2012,9,1,3,10,0.211,78.954,4.651,285.013,101220.704,1.22
2012,9,1,3,15,0.219,79.251,4.699,284.998,101228.944,1.22
2012,9,1,3,20,0.226,78.932,4.736,284.98,101233.52,1.22
2012,9,1,3,25,0.228,78.07,4.751,284.958,101230.784,1.22
2012,9,1,3,30,0.235,76.971,4.794,284.94,101236.272,1.221
2012,9,1,3,35,0.241,75.9,4.828,284.922,101239.928,1.221
2012,9,1,3,40,0.244,75.258,4.849,284.9,101239.928,1.221
2012,9,1,3,45,0.252,75.532,4.898,284.879,101245.432,1.221
2012,9,1,3,50,0.263,76.219,4.965,284.861,101250.92,1.221
2012,9,1,3,55,0.276,76.675,5.032,284.836,101259.168,1.221
2012,9,1,4,0,0.283,76.999,5.063,284.809,101266.488,1.221
2012,9,1,4,5,0.28,77.23,5.047,284.772,101267.4,1.221
2012,9,1,4,10,0.279,77.592,5.047,284.733,101272.888,1.221
2012,9,1,4,15,0.272,78.015,5.014,284.693,101276.552,1.22
2012,9,1,4,20,0.257,78.164,4.925,284.656,101273.816,1.22
2012,9,1,4,25,0.24,78.515,4.824,284.629,101275.64,1.22
2012,9,1,4,30,0.228,79.449,4.748,284.598,101286.624,1.221
2012,9,1,4,35,0.211,79.834,4.644,284.562,101293.04,1.221
2012,9,1,4,40,0.188,79.625,4.504,284.519,101292.12,1.221
2012,9,1,4,45,0.171,79.521,4.403,284.473,101298.528,1.221
2012,9,1,4,50,0.161,79.861,4.342,284.427,101306.768,1.222
2012,9,1,4,55,0.148,80.438,4.263,284.379,101310.432,1.222
2012,9,1,5,0,0.131,80.427,4.159,284.33,101314.096,1.223
2012,9,1,5,5,0.112,80.043,4.043,284.284,101315.008,1.223
2012,9,1,5,10,0.103,80.411,3.973,284.244,101316.832,1.223
2012,9,1,5,15,0.098,81.3,3.918,284.205,101325.992,1.224
2012,9,1,5,20,0.09,81.723,3.842,284.165,101327.832,1.224
2012,9,1,5,25,0.081,82.344,3.747,284.131,101327.832,1.224
2012,9,1,5,30,0.076,83.777,3.692,284.104,101332.408,1.225
2012,9,1,5,35,0.071,85.376,3.634,284.079,101333.32,1.225
2012,9,1,5,40,0.065,87.15,3.576,284.061,101338.816,1.225
2012,9,1,5,45,0.061,88.913,3.537,284.046,101345.216,1.225
2012,9,1,5,50,0.06,91.5,3.521,284.037,101349.8,1.225
2012,9,1,5,55,0.057,95.433,3.488,284.021,101355.288,1.225
2012,9,1,6,0,0.05,100.102,3.421,283.997,101358.952,1.225
2012,9,1,6,5,0.042,104.87,3.329,284.021,101361.704,1.225
2012,9,1,6,10,0.035,109.923,3.256,284.025,101363.528,1.225
2012,9,1,6,15,0.029,115.499,3.192,284.034,101369.024,1.226
2012,9,1,6,20,0.018,120.575,3.076,284.174,101368.112,1.226
2012,9,1,6,25,0.01,124.887,2.926,284.26,101368.112,1.226
2012,9,1,6,30,0.008,128.831,2.789,284.318,101371.776,1.226
2012,9,1,6,35,0.007,132.589,2.658,284.415,101373.6,1.226
2012,9,1,6,40,0.005,135.16,2.545,284.458,101374.512,1.227
2012,9,1,6,45,0.005,136.276,2.49,284.485,101384.592,1.227
2012,9,1,6,50,0.004,137.166,2.423,284.565,101390.088,1.227
2012,9,1,6,55,0.004,138.068,2.398,284.617,101396.496,1.227
2012,9,1,7,0,0.003,138.178,2.365,284.669,101405.648,1.227
2012,9,1,7,5,0.002,137.97,2.221,284.778,101405.648,1.227
2012,9,1,7,10,0.0,137.569,2.078,284.861,101408.4,1.227
2012,9,1,7,15,0.0,136.657,1.956,284.943,101409.312,1.227
2012,9,1,7,20,0.0,136.41,1.867,285.077,101412.056,1.227
2012,9,1,7,25,0.0,137.163,1.818,285.19,101419.384,1.227
2012,9,1,7,30,0.0,137.91,1.779,285.303,101423.96,1.227
2012,9,1,7,35,0.0,138.777,1.684,285.453,101430.368,1.226
2012,9,1,7,40,0.0,140.244,1.556,285.578,101431.28,1.226
2012,9,1,7,45,0.0,141.854,1.446,285.685,101436.776,1.226
2012,9,1,7,50,0.0,144.106,1.379,285.825,101441.352,1.225
2012,9,1,7,55,0.0,146.951,1.345,285.935,101445.928,1.225
2012,9,1,8,0,0.0,150.033,1.306,286.03,101456.92,1.225
2012,9,1,8,5,0.0,154.026,1.248,286.13,101456.92,1.224
2012,9,1,8,10,0.0,156.559,1.193,286.191,101457.832,1.224
2012,9,1,8,15,0.0,157.943,1.171,286.246,101467.904,1.224
2012,9,1,8,20,0.0,160.25,1.156,286.326,101469.736,1.224
2012,9,1,8,25,0.0,163.145,1.107,286.368,101476.152,1.224
2012,9,1,8,30,0.0,166.623,1.034,286.408,101480.728,1.223
2012,9,1,8,35,0.0,169.88,0.973,286.475,101481.64,1.223
2012,9,1,8,40,0.0,172.177,0.933,286.545,101486.216,1.223
2012,9,1,8,45,0.0,173.171,0.927,286.622,101487.136,1.223
2012,9,1,8,50,0.0,175.078,0.918,286.747,101490.8,1.222
2012,9,1,8,55,0.0,179.527,0.897,286.869,101488.048,1.222
2012,9,1,9,0,0.0,184.509,0.863,286.97,101488.96,1.222
2012,9,1,9,5,0.0,190.727,0.836,287.101,101492.624,1.221
2012,9,1,9,10,0.0,197.747,0.817,287.208,101490.8,1.221
2012,9,1,9,15,0.0,204.036,0.796,287.305,101490.8,1.22
2012,9,1,9,20,0.0,209.979,0.796,287.427,101488.96,1.22
2012,9,1,9,25,0.0,216.658,0.839,287.525,101487.136,1.22
2012,9,1,9,30,0.0,223.733,0.888,287.617,101489.88,1.219
2012,9,1,9,35,0.0,229.484,0.933,287.723,101490.8,1.219
2012,9,1,9,40,0.0,235.383,0.991,287.809,101488.96,1.219
2012,9,1,9,45,0.0,240.305,1.055,287.891,101490.8,1.218
2012,9,1,9,50,0.0,244.678,1.117,287.992,101493.536,1.218
2012,9,1,9,55,0.0,249.094,1.196,288.071,101488.96,1.218
2012,9,1,10,0,0.0,252.099,1.248,288.151,101488.96,1.217
2012,9,1,10,5,0.0,254.148,1.278,288.273,101491.712,1.217
2012,9,1,10,10,0.0,256.653,1.339,288.395,101489.88,1.217
2012,9,1,10,15,0.0,259.603,1.406,288.517,101487.136,1.216
2012,9,1,10,20,0.0,261.135,1.477,288.654,101487.136,1.216
2012,9,1,10,25,0.0,261.504,1.535,288.776,101491.712,1.215
2012,9,1,10,30,0.0,261.839,1.596,288.898,101493.536,1.215
2012,9,1,10,35,0.0,263.218,1.669,289.023,101493.536,1.215
2012,9,1,10,40,0.0,265.179,1.77,289.133,101489.88,1.214
2012,9,1,10,45,0.0,265.471,1.837,289.234,101490.8,1.214
2012,9,1,10,50,0.0,265.702,1.883,289.344,101490.8,1.213
2012,9,1,10,55,0.0,266.411,1.968,289.445,101488.048,1.213
2012,9,1,11,0,0.0,266.439,2.072,289.545,101486.216,1.213
2012,9,1,11,5,0.001,265.686,2.127,289.649,101486.216,1.212
2012,9,1,11,10,0.001,264.862,2.172,289.75,101487.136,1.212
2012,9,1,11,15,0.002,264.181,2.246,289.854,101487.136,1.211
2012,9,1,11,20,0.003,263.369,2.331,289.966,101486.216,1.211
2012,9,1,11,25,0.004,262.248,2.404,290.07,101488.048,1.211
2012,9,1,11,30,0.005,261.314,2.49,290.171,101488.048,1.21
2012,9,1,11,35,0.006,260.54,2.578,290.269,101484.392,1.21
2012,9,1,11,40,0.006,259.584,2.655,290.363,101485.304,1.21
2012,9,1,11,45,0.007,258.211,2.722,290.461,101489.88,1.209
2012,9,1,11,50,0.008,257.354,2.798,290.559,101491.712,1.209
2012,9,1,11,55,0.009,257.327,2.871,290.656,101494.464,1.209
2012,9,1,12,0,0.01,257.305,2.954,290.745,101492.624,1.208
2012,9,1,12,5,0.012,257.107,3.036,290.833,101491.712,1.208
2012,9,1,12,10,0.02,256.525,3.115,290.919,101493.536,1.208
2012,9,1,12,15,0.029,256.322,3.21,291.001,101489.88,1.207
2012,9,1,12,20,0.037,256.118,3.298,291.074,101488.968,1.207
2012,9,1,12,25,0.043,256.091,3.363,291.141,101486.216,1.207
2012,9,1,12,30,0.048,256.047,3.408,291.206,101484.392,1.206
2012,9,1,12,35,0.051,255.888,3.448,291.264,101481.64,1.206
2012,9,1,12,40,0.053,255.651,3.463,291.315,101482.552,1.206
2012,9,1,12,45,0.053,256.074,3.463,291.37,101481.64,1.206
2012,9,1,12,50,0.053,257.008,3.469,291.419,101480.728,1.205
2012,9,1,12,55,0.057,257.898,3.509,291.465,101477.976,1.205
2012,9,1,13,0,0.063,259.079,3.576,291.508,101475.232,1.205
2012,9,1,13,5,0.068,260.551,3.628,291.541,101473.4,1.205
2012,9,1,13,10,0.073,261.859,3.68,291.575,101472.488,1.205
2012,9,1,13,15,0.075,263.034,3.704,291.605,101471.568,1.205
2012,9,1,13,20,0.075,264.199,3.695,291.633,101471.568,1.205
2012,9,1,13,25,0.071,265.237,3.655,291.669,101472.488,1.204
2012,9,1,13,30,0.064,266.347,3.582,291.703,101466.992,1.204
2012,9,1,13,35,0.055,266.863,3.485,291.74,101466.08,1.204
2012,9,1,13,40,0.044,267.165,3.378,291.785,101466.992,1.204
2012,9,1,13,45,0.039,267.895,3.32,291.84,101468.824,1.203
2012,9,1,13,50,0.04,269.016,3.326,291.883,101465.168,1.203
2012,9,1,13,55,0.04,269.999,3.335,291.926,101460.584,1.203
2012,9,1,14,0,0.037,270.949,3.305,291.972,101457.832,1.203
2012,9,1,14,5,0.03,271.438,3.225,292.002,101456.92,1.203
2012,9,1,14,10,0.024,271.856,3.167,292.048,101453.256,1.202
2012,9,1,14,15,0.022,272.674,3.143,292.094,101445.016,1.202
2012,9,1,14,20,0.02,273.432,3.118,292.127,101440.44,1.202
2012,9,1,14,25,0.017,274.284,3.094,292.167,101435.856,1.201
2012,9,1,14,30,0.015,274.778,3.07,292.213,101435.856,1.201
2012,9,1,14,35,0.011,275.014,3.03,292.246,101438.608,1.201
2012,9,1,14,40,0.01,274.899,2.987,292.289,101436.784,1.201
2012,9,1,14,45,0.009,274.998,2.935,292.335,101437.696,1.201
2012,9,1,14,50,0.009,274.805,2.883,292.365,101436.784,1.2
2012,9,1,14,55,0.008,274.453,2.822,292.408,101434.032,1.2
2012,9,1,15,0,0.008,274.355,2.807,292.463,101437.696,1.2
2012,9,1,15,5,0.008,274.629,2.825,292.497,101435.856,1.2
2012,9,1,15,10,0.008,274.91,2.807,292.542,101434.032,1.2
2012,9,1,15,15,0.007,274.959,2.725,292.594,101434.944,1.199
2012,9,1,15,20,0.006,275.041,2.618,292.622,101433.12,1.199
2012,9,1,15,25,0.004,274.931,2.478,292.667,101431.28,1.199
2012,9,1,15,30,0.003,274.36,2.349,292.716,101434.944,1.199
2012,9,1,15,35,0.003,273.937,2.297,292.747,101435.856,1.199
2012,9,1,15,40,0.003,273.058,2.319,292.793,101436.784,1.198
2012,9,1,15,45,0.003,271.888,2.346,292.832,101432.2,1.198
2012,9,1,15,50,0.003,270.806,2.355,292.851,101434.032,1.198
2012,9,1,15,55,0.003,270.252,2.368,292.881,101432.2,1.198
2012,9,1,16,0,0.004,270.713,2.395,292.915,101430.368,1.198
2012,9,1,16,5,0.004,270.835,2.438,292.924,101430.368,1.198
2012,9,1,16,10,0.004,270.181,2.456,292.957,101427.624,1.197
2012,9,1,16,15,0.004,268.253,2.45,292.991,101424.872,1.197
2012,9,1,16,20,0.004,266.16,2.456,293.006,101423.96,1.197
2012,9,1,16,25,0.004,264.578,2.474,293.043,101424.872,1.197
2012,9,1,16,30,0.005,263.551,2.529,293.076,101423.96,1.197
2012,9,1,16,35,0.005,262.848,2.529,293.064,101420.296,1.197
2012,9,1,16,40,0.004,261.727,2.481,293.079,101426.704,1.197
2012,9,1,16,45,0.004,261.149,2.407,293.089,101424.872,1.197
2012,9,1,16,50,0.003,260.924,2.316,293.064,101423.048,1.197
2012,9,1,16,55,0.002,261.396,2.255,293.076,101423.96,1.197
2012,9,1,17,0,0.002,262.067,2.203,293.086,101423.048,1.197
2012,9,1,17,5,0.001,261.446,2.154,293.058,101419.384,1.196
2012,9,1,17,10,0.001,258.651,2.114,293.061,101420.296,1.196
2012,9,1,17,15,0.0,255.003,2.105,293.067,101422.128,1.196
2012,9,1,17,20,0.001,250.796,2.151,293.031,101423.96,1.196
2012,9,1,17,25,0.002,246.528,2.209,293.021,101420.296,1.196
2012,9,1,17,30,0.003,243.073,2.304,293.012,101419.384,1.196
2012,9,1,17,35,0.004,240.156,2.401,292.951,101416.632,1.197
2012,9,1,17,40,0.005,236.86,2.487,292.924,101418.472,1.197
2012,9,1,17,45,0.005,233.751,2.563,292.896,101419.384,1.197
2012,9,1,17,50,0.007,231.493,2.67,292.817,101416.632,1.197
2012,9,1,17,55,0.008,230.34,2.771,292.774,101413.888,1.197
2012,9,1,18,0,0.008,228.731,2.829,292.732,101412.056,1.197
2012,9,1,18,5,0.008,226.26,2.841,292.649,101412.976,1.197
2012,9,1,18,10,0.008,223.91,2.826,292.609,101416.632,1.197
2012,9,1,18,15,0.008,222.516,2.816,292.579,101412.976,1.197
2012,9,1,18,20,0.008,222.791,2.813,292.521,101409.312,1.197
2012,9,1,18,25,0.008,224.801,2.819,292.496,101407.48,1.197
2012,9,1,18,30,0.008,228.63,2.819,292.466,101404.736,1.198
2012,9,1,18,35,0.008,231.711,2.783,292.405,101408.4,1.198
2012,9,1,18,40,0.007,233.87,2.691,292.329,101412.976,1.198
2012,9,1,18,45,0.005,235.87,2.56,292.24,101413.888,1.198
2012,9,1,18,50,0.003,237.985,2.367,292.152,101414.808,1.199
2012,9,1,18,55,0.0,239.788,2.087,292.06,101417.552,1.199
2012,9,1,19,0,0.0,242.264,1.766,291.965,101416.632,1.199
2012,9,1,19,5,0.0,247.886,1.4,291.871,101416.632,1.199
2012,9,1,19,10,0.0,266.059,0.964,291.764,101412.064,1.2
2012,9,1,19,15,0.0,320.514,0.696,291.63,101408.4,1.2
2012,9,1,19,20,0.0,14.712,1.346,291.456,101410.224,1.201
2012,9,1,19,25,0.003,28.415,2.344,291.199,101415.72,1.202
2012,9,1,19,30,0.03,31.54,3.219,290.867,101423.96,1.204
2012,9,1,19,35,0.082,32.09,3.775,290.54,101430.368,1.205
2012,9,1,19,40,0.109,32.529,4.04,290.284,101431.288,1.206
2012,9,1,19,45,0.128,32.77,4.159,290.101,101431.288,1.207
2012,9,1,19,50,0.137,31.737,4.211,289.951,101435.856,1.208
2012,9,1,19,55,0.136,29.969,4.205,289.811,101440.44,1.208
2012,9,1,20,0,0.127,28.195,4.15,289.655,101445.016,1.209
2012,9,1,20,5,0.118,26.497,4.089,289.515,101450.504,1.21
2012,9,1,20,10,0.104,25.212,4.004,289.387,101455.088,1.21
2012,9,1,20,15,0.095,24.569,3.903,289.274,101455.088,1.211
2012,9,1,20,20,0.083,25.058,3.775,289.17,101459.664,1.211
2012,9,1,20,25,0.071,25.602,3.653,289.066,101464.24,1.212
2012,9,1,20,30,0.059,26.25,3.521,288.968,101476.152,1.213
2012,9,1,20,35,0.049,26.915,3.412,288.874,101486.216,1.213
2012,9,1,20,40,0.04,27.305,3.326,288.782,101491.712,1.214
2012,9,1,20,45,0.035,27.217,3.265,288.694,101496.288,1.214
2012,9,1,20,50,0.031,26.81,3.222,288.596,101499.04,1.214
2012,9,1,20,55,0.033,26.069,3.247,288.511,101509.112,1.215
2012,9,1,21,0,0.041,25.404,3.329,288.416,101514.6,1.215
2012,9,1,21,5,0.054,25.223,3.463,288.309,101518.264,1.216
2012,9,1,21,10,0.071,26.943,3.644,288.187,101521.008,1.217
2012,9,1,21,15,0.096,29.509,3.903,288.047,101522.84,1.217
2012,9,1,21,20,0.142,32.058,4.226,287.9,101521.92,1.218
2012,9,1,21,25,0.203,34.013,4.602,287.76,101523.76,1.219
2012,9,1,21,30,0.263,35.414,4.965,287.644,101531.992,1.219
2012,9,1,21,35,0.34,36.112,5.31,287.537,101526.496,1.219
2012,9,1,21,40,0.408,37.178,5.603,287.461,101524.672,1.22
2012,9,1,21,45,0.458,38.177,5.819,287.4,101525.584,1.22
2012,9,1,21,50,0.493,38.71,5.972,287.345,101530.168,1.22
2012,9,1,21,55,0.527,38.716,6.091,287.293,101534.744,1.22
2012,9,1,22,0,0.544,38.496,6.146,287.247,101538.408,1.221
2012,9,1,22,5,0.553,38.952,6.176,287.22,101544.816,1.221
2012,9,1,22,10,0.548,40.166,6.158,287.195,101544.816,1.221
2012,9,1,22,15,0.519,42.336,6.063,287.162,101541.152,1.221
2012,9,1,22,20,0.474,45.022,5.886,287.116,101542.064,1.221
2012,9,1,22,25,0.428,47.142,5.688,287.037,101545.728,1.222
2012,9,1,22,30,0.365,48.268,5.417,286.918,101551.216,1.222
2012,9,1,22,35,0.289,49.63,5.087,286.786,101551.216,1.223
2012,9,1,22,40,0.233,53.568,4.776,286.643,101556.712,1.223
2012,9,1,22,45,0.197,58.198,4.559,286.478,101560.376,1.224
2012,9,1,22,50,0.17,60.681,4.394,286.31,101563.128,1.225
2012,9,1,22,55,0.147,63.703,4.251,286.146,101569.528,1.225
2012,9,1,23,0,0.135,65.977,4.181,286.024,101576.856,1.226
2012,9,1,23,5,0.134,66.357,4.171,285.947,101584.176,1.226
2012,9,1,23,10,0.139,64.643,4.199,285.917,101594.248,1.227
2012,9,1,23,15,0.136,62.495,4.181,285.895,101592.424,1.227
2012,9,1,23,20,0.139,60.683,4.199,285.886,101599.744,1.227
2012,9,1,23,25,0.149,60.545,4.263,285.874,101607.984,1.227
2012,9,1,23,30,0.158,61.309,4.315,285.847,101613.48,1.227
2012,9,1,23,35,0.158,61.677,4.318,285.816,101617.144,1.227
2012,9,1,23,40,0.149,62.15,4.26,285.782,101615.312,1.228
2012,9,1,23,45,0.141,63.737,4.211,285.749,101613.48,1.228
2012,9,1,23,50,0.136,65.94,4.181,285.718,101616.224,1.228
2012,9,1,23,55,0.137,67.681,4.187,285.697,101614.4,1.228
2012,9,2,0,0,0.151,69.725,4.272,285.676,101618.056,1.228
2012,9,2,0,5,0.173,72.279,4.403,285.654,101623.544,1.228
2012,9,2,0,10,0.176,74.57,4.425,285.636,101623.544,1.228
2012,9,2,0,15,0.163,75.938,4.348,285.615,101619.888,1.228
2012,9,2,0,20,0.152,76.757,4.278,285.593,101613.48,1.228
2012,9,2,0,25,0.156,77.658,4.306,285.581,101612.56,1.228
2012,9,2,0,30,0.154,79.009,4.293,285.569,101610.736,1.228
2012,9,2,0,35,0.142,79.037,4.22,285.557,101608.896,1.228
2012,9,2,0,40,0.134,79.822,4.168,285.547,101608.896,1.228
2012,9,2,0,45,0.128,81.366,4.135,285.538,101609.824,1.228
2012,9,2,0,50,0.122,82.404,4.095,285.523,101612.56,1.228
2012,9,2,0,55,0.117,82.19,4.068,285.508,101611.648,1.228
2012,9,2,1,0,0.106,81.816,4.0,285.502,101616.224,1.228
2012,9,2,1,5,0.096,81.838,3.9,285.489,101620.808,1.228
2012,9,2,1,10,0.084,81.426,3.775,285.477,101619.888,1.228
2012,9,2,1,15,0.078,80.575,3.71,285.456,101614.4,1.228
2012,9,2,1,20,0.078,78.63,3.704,285.441,101611.648,1.228
2012,9,2,1,25,0.083,76.653,3.762,285.431,101611.648,1.228
2012,9,2,1,30,0.094,74.878,3.872,285.425,101616.224,1.228
2012,9,2,1,35,0.108,73.78,4.01,285.422,101618.056,1.228
2012,9,2,1,40,0.138,73.456,4.193,285.413,101621.72,1.228
2012,9,2,1,45,0.174,73.857,4.412,285.401,101628.128,1.229
2012,9,2,1,50,0.209,73.928,4.623,285.386,101630.872,1.229
2012,9,2,1,55,0.239,73.582,4.806,285.373,101634.536,1.229
2012,9,2,2,0,0.258,73.209,4.925,285.367,101630.872,1.229
2012,9,2,2,5,0.27,72.693,4.995,285.376,101628.128,1.229
2012,9,2,2,10,0.286,72.215,5.066,285.392,101625.384,1.228
2012,9,2,2,15,0.294,71.122,5.099,285.416,101623.544,1.228
2012,9,2,2,20,0.287,69.704,5.069,285.444,101618.056,1.228
2012,9,2,2,25,0.303,68.716,5.139,285.45,101614.4,1.227
2012,9,2,2,30,0.355,68.545,5.365,285.444,101611.648,1.227
2012,9,2,2,35,0.379,69.023,5.468,285.438,101613.48,1.227
2012,9,2,2,40,0.374,69.182,5.447,285.422,101611.648,1.226
2012,9,2,2,45,0.356,69.594,5.368,285.404,101612.56,1.226
2012,9,2,2,50,0.354,70.77,5.362,285.383,101615.312,1.226
2012,9,2,2,55,0.36,71.901,5.386,285.358,101613.48,1.226
2012,9,2,3,0,0.352,72.588,5.352,285.325,101605.24,1.226
2012,9,2,3,5,0.336,73.407,5.285,285.285,101604.32,1.226
2012,9,2,3,10,0.319,74.566,5.209,285.23,101607.072,1.226
2012,9,2,3,15,0.301,75.115,5.133,285.175,101608.896,1.226
2012,9,2,3,20,0.293,75.461,5.096,285.123,101613.48,1.226
2012,9,2,3,25,0.286,76.005,5.069,285.077,101624.472,1.227
2012,9,2,3,30,0.273,76.208,5.011,285.032,101624.472,1.227
2012,9,2,3,35,0.257,76.516,4.919,284.989,101625.384,1.227
2012,9,2,3,40,0.251,76.62,4.886,284.952,101629.048,1.227
2012,9,2,3,45,0.253,76.126,4.898,284.922,101631.792,1.227
2012,9,2,3,50,0.255,75.511,4.91,284.9,101634.536,1.227
2012,9,2,3,55,0.247,75.379,4.858,284.882,101634.536,1.227
2012,9,2,4,0,0.233,75.181,4.773,284.867,101635.456,1.227
2012,9,2,4,5,0.221,75.34,4.699,284.852,101641.856,1.227
2012,9,2,4,10,0.206,76.159,4.608,284.836,101642.776,1.227
2012,9,2,4,15,0.186,77.005,4.489,284.815,101644.608,1.227
2012,9,2,4,20,0.169,77.438,4.385,284.794,101645.52,1.227
2012,9,2,4,25,0.161,77.664,4.336,284.775,101650.104,1.227
2012,9,2,4,30,0.158,78.004,4.318,284.757,101652.848,1.227
2012,9,2,4,35,0.153,78.943,4.284,284.736,101655.592,1.228
2012,9,2,4,40,0.138,80.306,4.196,284.705,101654.68,1.228
2012,9,2,4,45,0.128,81.295,4.135,284.675,101652.848,1.228
2012,9,2,4,50,0.128,81.882,4.135,284.65,101654.68,1.228
2012,9,2,4,55,0.126,82.327,4.119,284.635,101658.344,1.228
2012,9,2,5,0,0.119,83.135,4.08,284.629,101665.664,1.228
2012,9,2,5,5,0.116,83.311,4.058,284.626,101664.752,1.228
2012,9,2,5,10,0.118,84.003,4.074,284.632,101664.752,1.228
2012,9,2,5,15,0.119,85.206,4.08,284.644,101667.504,1.228
2012,9,2,5,20,0.11,86.404,4.025,284.638,101669.328,1.228
2012,9,2,5,25,0.098,86.981,3.918,284.617,101664.752,1.228
2012,9,2,5,30,0.09,87.392,3.833,284.601,101662.92,1.227
2012,9,2,5,35,0.081,87.953,3.738,284.595,101662.008,1.227
2012,9,2,5,40,0.072,88.947,3.64,284.589,101665.664,1.227
2012,9,2,5,45,0.063,90.606,3.552,284.58,101666.576,1.227
2012,9,2,5,50,0.055,93.566,3.466,284.571,101667.504,1.228
2012,9,2,5,55,0.046,97.845,3.375,284.546,101668.416,1.228
2012,9,2,6,0,0.037,102.542,3.28,284.513,101673.904,1.228
2012,9,2,6,5,0.024,107.019,3.137,284.531,101677.568,1.229
2012,9,2,6,10,0.01,110.864,2.954,284.528,101676.656,1.229
2012,9,2,6,15,0.008,114.775,2.771,284.51,101672.992,1.229
2012,9,2,6,20,0.006,118.313,2.575,284.553,101671.16,1.23
2012,9,2,6,25,0.003,122.433,2.365,284.565,101673.904,1.23
2012,9,2,6,30,0.002,127.734,2.2,284.565,101675.736,1.23
2012,9,2,6,35,0.0,132.299,2.078,284.626,101680.312,1.231
2012,9,2,6,40,0.0,136.865,1.974,284.669,101687.64,1.231
2012,9,2,6,45,0.0,142.177,1.867,284.705,101688.552,1.231
2012,9,2,6,50,0.0,146.831,1.702,284.797,101691.304,1.231
2012,9,2,6,55,0.0,150.913,1.538,284.849,101693.136,1.232
2012,9,2,7,0,0.0,154.281,1.391,284.882,101695.88,1.232
2012,9,2,7,5,0.0,155.771,1.251,284.952,101701.376,1.232
2012,9,2,7,10,0.0,154.92,1.123,284.977,101705.952,1.232
2012,9,2,7,15,0.0,151.174,0.985,284.961,101709.608,1.231
2012,9,2,7,20,0.0,146.84,0.878,284.971,101715.112,1.231
2012,9,2,7,25,0.0,145.038,0.811,285.001,101717.848,1.231
2012,9,2,7,30,0.0,145.852,0.769,285.029,101719.68,1.231
2012,9,2,7,35,0.0,146.648,0.735,285.084,101719.688,1.231
2012,9,2,7,40,0.0,146.747,0.714,285.126,101725.176,1.231
2012,9,2,7,45,0.0,148.522,0.668,285.166,101726.096,1.231
2012,9,2,7,50,0.0,149.33,0.588,285.239,101728.832,1.23
2012,9,2,7,55,0.0,148.244,0.494,285.306,101735.248,1.23
2012,9,2,8,0,0.0,151.349,0.335,285.38,101737.08,1.23
2012,9,2,8,5,0.0,169.912,0.177,285.468,101738.912,1.23
